,vehicleid,delaytime,,
802,WE1783,65.36689019,,
803,WS1777,69.29964352,,
804,EN1809,33.86488175,,
805,WS1779,69.31722569,,
806,EW1793,52.55926752,,
807,WE1786,61.19039917,,
808,EN1823,17.0912776,,
809,WS1803,42.91776085,,
810,EW1817,28.32756162,,
811,WE1805,39.60934782,,
812,EN1827,6.577355623,,
813,EW1819,6.547900915,,
814,WE1834,6.866283655,,
815,EW1821,6.50277257,,
816,WE1835,6.830491543,,
817,EW1830,6.394826889,,
818,WE1836,6.714768171,,
819,WS1841,6.693852425,,
820,EN1843,6.312867641,,
821,EW1844,6.254206419,,
822,WS1846,6.533019543,,
823,WS1849,6.566838264,,
824,EW1850,6.260418177,,
825,WS1852,6.591675043,,
826,EN1856,6.303579569,,
827,WS1863,6.642663479,,
828,NE0787,81.57755876,,
829,SW0789,76.07550001,,
830,NE0799,68.11941838,,
831,SW0812,56.06324172,,
832,NE0806,60.92722034,,
833,SW0815,52.37168717,,
834,NE0810,59.12791014,,
835,SW0816,52.02312493,,
836,NE0822,42.68791699,,
837,SW0818,6.65009737,,
838,NE0828,6.664163828,,
839,NE0837,6.70340085,,
840,SW0832,6.711263418,,
841,SW0833,6.720081806,,
842,NE0839,6.720406294,,
843,SW0855,6.719864607,,
844,NE0842,6.713985682,,
845,SW0862,6.663856983,,
846,NE0857,6.651890755,,
847,SW0864,6.588953495,,
848,NE0859,6.52720356,,
849,SW0867,6.590411663,,
850,NE0865,6.512293339,,
851,NE0866,6.485413551,,
852,SW0873,6.461683273,,
853,SW0875,6.437101364,,
854,NE0884,6.627811193,,
855,SN1811,81.27349615,,
856,SE1813,78.89336777,,
857,NS1851,42.04294086,,
858,NW1824,61.82696581,,
859,SN1820,70.66950369,,
860,SE1831,59.97318125,,
861,NS1853,37.53442717,,
862,NW1847,46.49235964,,
863,SN1838,54.85606933,,
864,SE1870,24.55002046,,
865,NS1880,18.32136011,,
866,NW1858,36.03410411,,
867,SN1854,39.8992238,,
868,SE1883,13.20233488,,
869,SN1876,6.285680056,,
870,NS1888,5.958039045,,
871,SN1887,6.29417634,,
872,NW1890,5.951856852,,
873,SE1892,6.294374466,,
874,SN1893,6.302701473,,
875,NS1894,5.999692678,,
876,NS1898,6.027763367,,
877,SE1903,6.278609753,,
878,NS1901,6.000202417,,
879,NS1904,5.988483906,,
880,ES0897,14.40164208,,
881,WN0840,77.33010459,,
882,ES0907,8.40165329,,
883,WN0845,74.07089972,,
884,WN0848,74.05639005,,
885,WN0860,63.0381794,,
886,WN0861,63.01774263,,
887,WN0895,6.555118561,,
888,ES0913,6.293535709,,
889,WN0900,6.572924614,,
890,WN0909,6.547790289,,
891,WN0923,6.606455803,,
892,WN0927,6.614807606,,
893,WN0928,6.608048916,,
894,EN1871,72.93647265,,
895,EW1868,75.7135632,,
896,WE1882,66.22305202,,
897,WS1869,76.38925242,,
898,EW1874,72.50477004,,
899,EN1902,38.09893918,,
900,WS1872,75.05816793,,
901,EW1877,72.65944815,,
902,WE1911,32.58600044,,
903,EN1910,31.95030093,,
904,WE1912,32.63183808,,
905,WS1878,74.22269106,,
906,EW1881,69.55593967,,
907,WS1879,74.22797084,,
908,EN1917,28.14461637,,
909,EW1886,59.42997813,,
910,WS1885,61.22450566,,
911,EN1926,7.198862791,,
912,EW1896,7.155012608,,
913,WS1920,7.501429558,,
914,EN1933,7.176980019,,
915,EW1906,7.136962414,,
916,WS1930,7.458172083,,
917,EN1941,7.083557129,,
918,EW1914,6.869653225,,
919,WS1932,7.198936939,,
920,EW1931,6.611635447,,
921,WS1936,6.850542068,,
922,WS1944,6.682833433,,
923,EN1946,6.279520988,,
924,WE1953,6.584138632,,
,,,,
,,29.78917243,,95.0668037
