,vehicleid,transtime
519,WE10,1709217031.0259836
520,WS14,1709217031.0286126
521,WS13,1709217031.0312283
522,WS12,1709217031.0356283
523,WS11,1709217031.0384817
524,WS10,1709217031.0405986
525,ES04,1709217031.043305
526,ES03,1709217031.046192
527,ES02,1709217031.0488539
528,ES01,1709217031.0515215
529,ES00,1709217031.0540097
530,EW14,1709217031.0565271
531,EW13,1709217031.0588994
532,EW12,1709217031.061972
533,EW11,1709217031.0643346
534,EW10,1709217031.0667713
535,EN14,1709217031.0691273
536,EN13,1709217031.0713394
537,EN12,1709217031.0732954
538,EN11,1709217031.0756555
539,EN10,1709217031.078018
540,NE04,1709217031.0811853
541,NE03,1709217031.0834997
542,NE02,1709217031.0856555
543,NE01,1709217031.0881531
544,NE00,1709217031.090846
545,NS14,1709217031.0940785
546,NS13,1709217031.0967724
547,NS12,1709217031.0996869
548,NS11,1709217031.1036325
549,NS10,1709217031.1085691
550,NW14,1709217031.1111653
551,NW13,1709217031.1138928
552,NW12,1709217031.1165843
553,NW11,1709217031.119275
554,NW10,1709217031.1223798
555,SW04,1709217031.1255524
556,SW03,1709217031.1286201
557,SW02,1709217031.131191
558,SW01,1709217031.1338015
559,SW00,1709217031.1363266
560,SN14,1709217031.1389103
561,SN13,1709217031.1435554
562,SN12,1709217031.1461346
563,SN11,1709217031.1484554
564,SN10,1709217031.1507134
565,SE14,1709217031.1532414
566,SE13,1709217031.1587074
567,SE12,1709217031.16308
568,SE11,1709217031.1676347
569,SE10,1709217031.1704674
570,WN04,1709217031.1735218
571,WN03,1709217031.1773498
572,WN02,1709217031.1794589
573,WN01,1709217031.1815727
574,WN00,1709217031.1834993
575,WE14,1709217031.1855195
576,WE13,1709217031.1874866
577,WE12,1709217031.189568
578,WE11,1709217031.1929166
579,WE10,1709217031.196264
580,WS14,1709217031.1989198
581,WS13,1709217031.2015564
582,WS12,1709217031.2040064
583,WS11,1709217031.2062612
584,WS10,1709217031.2094123
585,ES04,1709217031.2119696
586,ES03,1709217031.2159896
587,ES02,1709217031.2185564
588,ES01,1709217031.2209456
589,ES00,1709217031.2233462
590,EW14,1709217031.225696
591,EW13,1709217031.2280722
592,EW12,1709217031.230513
593,EW11,1709217031.2328968
594,EW10,1709217031.2351794
595,EN14,1709217031.237464
596,EN13,1709217031.239878
597,EN12,1709217031.2422855
598,EN11,1709217031.2446406
599,EN10,1709217031.2470684
600,NE04,1709217031.2505517
601,NE03,1709217031.253074
602,NE02,1709217031.2588415
603,NE01,1709217031.2614667
604,NE00,1709217031.264268
605,NS14,1709217031.2668653
606,NS13,1709217031.2695343
607,NS12,1709217031.27204
608,NS11,1709217031.2799487
609,NS10,1709217031.2826285
610,NW14,1709217031.2856894
611,NW13,1709217031.288089
612,NW12,1709217031.2904356
613,NW11,1709217031.2934587
614,NW10,1709217031.296398
615,SW04,1709217031.2989357
616,SW03,1709217031.3014154
617,SW02,1709217031.3040237
618,SW01,1709217031.3067236
619,SW00,1709217031.3104355
620,SN14,1709217031.314041
621,SN13,1709217031.3166134
622,SN12,1709217031.3198118
623,SN11,1709217031.32236
624,SN10,1709217031.3250744
625,SE14,1709217031.3277452
626,SE13,1709217031.330292
627,SE12,1709217031.3324547
628,SE11,1709217031.3348885
629,SE10,1709217031.337271
630,WN04,1709217031.3399668
631,WN03,1709217031.344118
632,WN02,1709217031.3466644
633,WN01,1709217031.3490133
634,WN00,1709217031.351467
635,WE14,1709217031.353967
636,WE13,1709217031.3562622
637,WE12,1709217031.3587298
638,WE11,1709217031.3615363
639,WE10,1709217031.3639586
640,WS14,1709217031.3663676
641,WS13,1709217031.3688066
642,WS12,1709217031.3711739
643,WS11,1709217031.373628
644,WS10,1709217031.376243
645,ES04,1709217031.3790839
646,ES03,1709217031.3817017
647,ES02,1709217031.3842084
648,ES01,1709217031.3866603
649,ES00,1709217031.3892272
650,EW14,1709217031.3919737
651,EW13,1709217031.4008055
652,EW12,1709217031.4042547
653,EW11,1709217031.4067342
654,EW10,1709217031.409273
655,EN14,1709217031.4119875
656,EN13,1709217031.414455
657,EN12,1709217031.416964
658,EN11,1709217031.4193954
659,EN10,1709217031.4218452
660,NE04,1709217031.4262872
661,NE03,1709217031.428812
662,NE02,1709217031.4312932
663,NE01,1709217031.4336119
664,NE00,1709217031.4358864
665,NS14,1709217031.4382215
666,NS13,1709217031.4403527
667,NS12,1709217031.4428906
668,NS11,1709217031.4452734
