,vehicleid,transtime
782,NE02,1709227340.8050685
783,NE01,1709227340.8077266
784,NE00,1709227340.8101828
785,NS14,1709227340.8126853
786,NS13,1709227340.8151612
787,NS12,1709227340.8176277
788,NS11,1709227340.8201768
789,NS10,1709227340.8231387
790,NW14,1709227340.825312
791,NW13,1709227340.8274736
792,NW12,1709227340.829247
793,NW11,1709227340.8314042
794,NW10,1709227340.8355012
795,SW04,1709227340.838283
796,SW03,1709227340.840402
797,SW02,1709227340.84331
798,SW01,1709227340.8459635
799,SW00,1709227340.8483717
800,SN14,1709227340.850733
801,SN13,1709227340.8532717
802,SN12,1709227340.8556304
803,SN11,1709227340.8583772
804,SN10,1709227340.8607159
805,SE14,1709227340.8631253
806,SE13,1709227340.8651123
807,SE12,1709227340.8673015
808,SE11,1709227340.868906
809,SE10,1709227340.8707476
810,WN04,1709227340.8731658
811,WN03,1709227340.8765876
812,WN02,1709227340.8785625
813,WN01,1709227340.880733
814,WN00,1709227340.8830187
815,WE14,1709227340.8867023
816,WE13,1709227340.8896205
817,WE12,1709227340.8923292
818,WE11,1709227340.8946486
819,WE10,1709227340.8971574
820,WS14,1709227340.898991
821,WS13,1709227340.9007764
822,WS12,1709227340.9028897
823,WS11,1709227340.905113
824,WS10,1709227340.9074745
825,ES04,1709227340.9095964
826,ES03,1709227340.9114773
827,ES02,1709227340.9135027
828,ES01,1709227340.9151862
829,ES00,1709227340.9170413
830,EW14,1709227340.9191709
831,EW13,1709227340.9209073
832,EW12,1709227340.922924
833,EW11,1709227340.9259818
834,EW10,1709227340.9280932
835,EN14,1709227340.930641
836,EN13,1709227340.9328341
837,EN12,1709227340.935117
838,EN11,1709227340.93727
839,EN10,1709227340.9405107
840,NE04,1709227340.9451473
841,NE03,1709227340.9473934
842,NE02,1709227340.9496295
843,NE01,1709227340.952159
844,NE00,1709227340.9545467
845,NS14,1709227340.9570923
846,NS13,1709227340.960737
847,NS12,1709227340.963589
848,NS11,1709227340.9658203
849,NS10,1709227340.9682162
850,NW14,1709227340.9705496
851,NW13,1709227340.9730911
852,NW12,1709227340.9754894
853,NW11,1709227340.9792414
854,NW10,1709227340.9818616
855,SW04,1709227340.9840326
856,SW03,1709227340.9863765
857,SW02,1709227340.988757
858,SW01,1709227340.9912412
859,SW00,1709227340.9936903
860,SN14,1709227340.9962409
861,SN13,1709227340.9988847
862,SN12,1709227341.0017264
863,SN11,1709227341.0038505
864,SN10,1709227341.006061
865,SE14,1709227341.0083332
866,SE13,1709227341.0114884
867,SE12,1709227341.014105
868,SE11,1709227341.0165997
869,SE10,1709227341.019099
870,WN04,1709227341.021558
871,WN03,1709227341.023818
872,WN02,1709227341.026389
873,WN01,1709227341.0288744
