,vehicleid,recievetime
255,SW02,1709217032.5110705
256,SW01,1709217032.5168197
257,SW00,1709217032.5214162
258,SN14,1709217032.5258634
259,SN13,1709217032.5306382
260,SN12,1709217032.5350099
261,SN11,1709217032.5392578
262,SN10,1709217032.5441337
263,SE14,1709217032.5486236
264,SE13,1709217032.552841
265,SE12,1709217032.559518
266,SE11,1709217032.5645504
267,SE10,1709217032.5698764
268,WN04,1709217032.578221
269,WN03,1709217032.5829425
270,WN02,1709217032.5878344
271,WN01,1709217032.5925903
272,WN00,1709217032.5972283
273,WE14,1709217032.6021988
274,WE13,1709217032.6148798
275,WE12,1709217032.619669
276,WE11,1709217032.6251836
277,WE10,1709217032.6305473
278,WS14,1709217032.6354656
279,WS13,1709217032.641685
280,WS12,1709217032.6493351
281,WS11,1709217032.6540399
282,WS10,1709217032.6624405
283,ES04,1709217032.6687713
284,ES03,1709217032.8956
285,ES02,1709217032.9010274
286,ES01,1709217032.9080708
287,ES00,1709217032.9133654
288,EW14,1709217032.922382
289,EW13,1709217032.928635
290,EW12,1709217032.9339533
291,EW11,1709217032.9382498
292,EW10,1709217032.9451563
293,EN14,1709217032.9487526
294,EN13,1709217032.9575658
295,EN12,1709217032.963818
296,EN11,1709217032.9695501
297,EN10,1709217032.979205
298,NE04,1709217032.984049
299,NE03,1709217032.9886062
300,NE02,1709217032.9939804
301,NE01,1709217032.99873
302,NE00,1709217033.0047264
303,NS14,1709217033.0119095
304,NS13,1709217033.0168827
305,NS12,1709217033.0217283
306,NS11,1709217033.0266862
307,NS10,1709217033.033128
308,NW14,1709217033.0385973
309,NW13,1709217033.0435255
310,NW12,1709217033.0480754
311,NW11,1709217033.0527387
312,NW10,1709217033.0573587
313,SW04,1709217033.0644386
314,SW03,1709217033.073714
315,SW02,1709217033.0797718
316,SW01,1709217033.0847657
317,SW00,1709217033.090114
318,SN14,1709217033.0947533
319,SN13,1709217033.0996401
320,SN12,1709217033.1045847
321,SN11,1709217033.1115985
322,SN10,1709217033.1161957
323,SE14,1709217033.120683
324,SE13,1709217033.1255977
325,SE12,1709217033.1296377
326,SE11,1709217033.1332529
327,SE10,1709217033.1383338
328,WN04,1709217033.1461961
329,WN03,1709217033.1543658
330,WN02,1709217033.1603312
331,WN01,1709217033.1652954
332,WN00,1709217033.170834
333,WE14,1709217033.1761217
334,WE13,1709217033.1804705
335,WE12,1709217033.1847267
336,WE11,1709217033.19083
337,WE10,1709217033.1956015
338,WS14,1709217033.2027385
339,WS13,1709217033.211303
340,WS12,1709217033.2182562
341,WS11,1709217033.22153
342,WS10,1709217033.2254033
343,ES04,1709217033.2300305
344,ES03,1709217033.234507
345,ES02,1709217033.2389889
346,ES01,1709217033.243613
347,ES00,1709217033.24927
348,EW14,1709217033.2536714
349,EW13,1709217033.2581146
350,EW12,1709217033.267932
351,EW11,1709217033.2735777
352,EW10,1709217033.2804267
353,EN14,1709217033.2870808
354,EN13,1709217033.292168
355,EN12,1709217033.2957418
356,EN11,1709217033.2997463
357,EN10,1709217033.303908
358,NE04,1709217033.310463
359,NE03,1709217033.3180103
360,NE02,1709217033.32625
361,NE01,1709217033.334076
362,NE00,1709217033.3414166
363,NS14,1709217033.3466218
364,NS13,1709217033.353313
365,NS12,1709217033.358407
366,NS11,1709217033.36246
367,NS10,1709217033.3664603
368,NW14,1709217033.3780994
369,NW13,1709217033.3848052
370,NW12,1709217033.3965504
371,NW11,1709217033.402622
372,NW10,1709217033.4099572
373,SW04,1709217033.4174786
374,SW03,1709217033.4250875
375,SW02,1709217033.4333148
376,SW01,1709217033.439463
377,SW00,1709217033.4531581
378,SN14,1709217033.4644496
379,SN13,1709217033.4734666
380,SN12,1709217033.4799602
381,SN11,1709217033.4868753
382,SN10,1709217033.4944587
383,SE14,1709217033.5009444
384,SE13,1709217033.5065053
385,SE12,1709217033.5127006
386,SE11,1709217033.51808
387,SE10,1709217033.523706
388,WN04,1709217033.5343854
389,WN03,1709217033.5420582
390,WN02,1709217033.5494652
391,WN01,1709217033.5548546
392,WN00,1709217033.561676
393,WE14,1709217033.5665514
394,WE13,1709217033.5726688
395,WE12,1709217033.5783594
396,WE11,1709217033.5846407
397,WE10,1709217033.5902357
398,WS14,1709217033.5956564
399,WS13,1709217033.6009645
400,WS12,1709217033.6069615
401,WS11,1709217033.615197
402,WS10,1709217033.622357
403,ES04,1709217033.6279714
404,ES03,1709217033.6321824
405,ES02,1709217033.6363673
406,ES01,1709217033.6425617
407,ES00,1709217033.6483521
408,EW14,1709217033.6547174
409,EW13,1709217033.6615334
410,EW12,1709217033.6676693
411,EW11,1709217033.6736555
412,EW10,1709217033.679256
413,EN14,1709217033.68483
414,EN13,1709217033.6907196
415,EN12,1709217033.6961439
416,EN11,1709217033.7015457
417,EN10,1709217033.70723
418,NE04,1709217033.7122288
419,NE03,1709217033.7159634
420,NE02,1709217033.7205732
421,NE01,1709217033.7272499
422,NE00,1709217033.7325664
423,NS14,1709217033.7376854
424,NS13,1709217033.7465227
425,NS12,1709217033.751987
426,NS11,1709217033.7584596
427,NS10,1709217033.7642176
428,NW14,1709217033.7706747
429,NW13,1709217033.7774475
430,NW12,1709217033.7820508
431,NW11,1709217033.786708
432,NW10,1709217033.7923717
433,SW04,1709217033.7973151
434,SW03,1709217033.8032873
435,SW02,1709217033.808605
436,SW01,1709217033.8153179
437,SW00,1709217033.8214602
438,SN14,1709217033.8279383
439,SN13,1709217033.8331542
440,SN12,1709217033.838186
441,SN11,1709217033.843654
442,SN10,1709217033.8544593
443,SE14,1709217033.8610022
444,SE13,1709217033.8664703
445,SE12,1709217033.8752437
446,SE11,1709217033.880245
447,SE10,1709217033.8855028
448,WN04,1709217033.8937297
449,WN03,1709217033.8990538
450,WN02,1709217033.9037764
451,WN01,1709217033.9116402
452,WN00,1709217033.916468
453,WE14,1709217033.9215968
454,WE13,1709217033.9270341
455,WE12,1709217033.9312892
456,WE11,1709217033.9356236
457,WE10,1709217033.9434617
458,WS14,1709217033.9486184
459,WS13,1709217033.9539278
460,WS12,1709217033.9629836
461,WS11,1709217033.9674911
462,WS10,1709217033.9726963
463,ES04,1709217033.9776943
464,ES03,1709217033.982469
465,ES02,1709217033.989104
466,ES01,1709217033.9964128
467,ES00,1709217034.0007493
468,EW14,1709217034.0065875
469,EW13,1709217034.0125613
470,EW12,1709217034.0180702
471,EW11,1709217034.023176
472,EW10,1709217034.0282428
473,EN14,1709217034.033265
474,EN13,1709217034.0382295
475,EN12,1709217034.042991
476,EN11,1709217034.0469615
477,EN10,1709217034.0517182
478,NE04,1709217034.058196
479,NE03,1709217034.0629525
480,NE02,1709217034.0673354
481,NE01,1709217034.072631
482,NE00,1709217034.0776165
483,NS14,1709217034.0837905
484,NS13,1709217034.0924108
485,NS12,1709217034.0972157
486,NS11,1709217034.102463
487,NS10,1709217034.109455
488,NW14,1709217034.114961
489,NW13,1709217034.1202517
490,NW12,1709217034.1291366
491,NW11,1709217034.1347678
492,NW10,1709217034.1429129
493,SW04,1709217034.147357
494,SW03,1709217034.1530452
495,SW02,1709217034.1630132
496,SW01,1709217034.1677048
497,SW00,1709217034.1736317
498,SN14,1709217034.1784248
499,SN13,1709217034.183271
500,SN12,1709217034.1881397
501,SN11,1709217034.1959915
502,SN10,1709217034.2013855
503,SE14,1709217034.2172718
504,SE13,1709217034.2217646
505,SE12,1709217034.2303443
506,SE11,1709217034.235599
507,SE10,1709217034.2404547
508,WN04,1709217034.2454097
509,WN03,1709217034.2497358
510,WN02,1709217034.2543113
511,WN01,1709217034.258878
512,WN00,1709217034.2633557
513,WE14,1709217034.267574
514,WE13,1709217034.272306
515,WE12,1709217034.2766628
516,WE11,1709217034.2850764
517,WE10,1709217034.2937703
518,WS14,1709217034.299414
519,WS13,1709217034.3060539
520,WS12,1709217034.3117533
521,WS11,1709217034.3184466
522,WS10,1709217034.3236995
523,ES04,1709217034.3291852
524,ES03,1709217034.3382978
525,ES02,1709217034.3442569
526,ES01,1709217034.3526187
527,ES00,1709217034.3584204
528,EW14,1709217034.3633122
529,EW13,1709217034.3669002
530,EW12,1709217034.3728397
531,EW11,1709217034.3779445
532,EW10,1709217034.383161
533,EN14,1709217034.3946748
534,EN13,1709217034.3995638
535,EN12,1709217034.4048784
536,EN11,1709217034.41086
537,EN10,1709217034.4153638
538,NE04,1709217034.420149
539,NE03,1709217034.425612
540,NE02,1709217034.429365
541,NE01,1709217034.4335299
542,NE00,1709217034.4383903
543,NS14,1709217034.4434056
544,NS13,1709217034.4478362
545,NS12,1709217034.4527655
546,NS11,1709217034.4579258
547,NS10,1709217034.4642096
548,NW14,1709217034.469426
549,NW13,1709217034.474126
550,NW12,1709217034.4804385
551,NW11,1709217034.4866202
552,NW10,1709217034.4919224
553,SW04,1709217034.497563
554,SW03,1709217034.5068114
555,SW02,1709217034.5131683
556,SW01,1709217034.5192049
557,SW00,1709217034.5249336
558,SN14,1709217034.5300138
559,SN13,1709217034.5343623
560,SN12,1709217034.5384982
561,SN11,1709217034.5435405
562,SN10,1709217034.548195
563,SE14,1709217034.5528364
564,SE13,1709217034.5580018
565,SE12,1709217034.563214
566,SE11,1709217034.5820217
567,SE10,1709217034.58704
568,WN04,1709217034.5915582
569,WN03,1709217034.5963385
570,WN02,1709217034.6062508
571,WN01,1709217034.6125884
572,WN00,1709217034.617144
573,WE14,1709217034.6223855
574,WE13,1709217034.627221
575,WE12,1709217034.631751
576,WE11,1709217034.6361284
577,WE10,1709217034.6441138
578,WS14,1709217034.6504977
579,WS13,1709217034.6561325
580,WS12,1709217034.6635273
581,WS11,1709217034.6682746
582,WS10,1709217034.6736953
583,ES04,1709217034.6788437
584,ES03,1709217034.6835024
585,ES02,1709217034.6880205
586,ES01,1709217034.692695
587,ES00,1709217034.6972778
588,EW14,1709217034.7020702
589,EW13,1709217034.7068534
590,EW12,1709217034.7119734
591,EW11,1709217034.7166557
592,EW10,1709217034.7237864
593,EN14,1709217034.7291577
594,EN13,1709217034.7357259
595,EN12,1709217034.7405334
596,EN11,1709217034.7458317
597,EN10,1709217034.7504199
598,NE04,1709217034.7553644
599,NE03,1709217034.7602243
600,NE02,1709217034.764647
601,NE01,1709217034.7699733
602,NE00,1709217034.7810078
