,vehicleid,transtime
475,EW11,1709600885.1836464
476,SW06,1709600885.1905608
477,SW011,1709600885.1957216
478,SN17,1709600885.2095428
479,SE15,1709600885.2185826
480,SE18,1709600885.223495
481,SE19,1709600885.2272706
482,SE112,1709600885.2310877
483,ES02,1709600885.4445093
484,ES03,1709600885.4469373
485,EN14,1709600885.4560459
486,EN110,1709600885.4593918
487,EW10,1709600885.4695616
488,EW11,1709600885.4758735
489,SW06,1709600885.4821825
490,SW011,1709600885.4880028
491,SN17,1709600885.494355
492,SE15,1709600885.4998345
493,SE18,1709600885.5031552
494,SE19,1709600885.5067863
495,SE112,1709600885.5104945
496,ES02,1709600885.7445476
497,ES03,1709600885.7468352
498,EN14,1709600885.7573066
499,EN110,1709600885.7605693
500,EW10,1709600885.769358
501,EW11,1709600885.773776
502,SW06,1709600885.7803397
503,SW011,1709600885.7886379
504,SN17,1709600885.7943316
505,SE15,1709600885.8030095
506,SE18,1709600885.8070083
507,SE19,1709600885.8103514
508,SE112,1709600885.8135104
509,ES02,1709600886.0457966
510,ES03,1709600886.0523632
511,EN14,1709600886.0603747
512,EN110,1709600886.0709066
513,EW10,1709600886.079315
514,EW11,1709600886.0875423
515,SW06,1709600886.0951273
516,SW011,1709600886.0991817
517,SN17,1709600886.1081276
518,SE15,1709600886.11646
519,SE18,1709600886.1213427
520,SE19,1709600886.1255062
521,SE112,1709600886.1308458
522,ES02,1709600886.344623
523,ES03,1709600886.3473623
524,EN14,1709600886.3589504
525,EN110,1709600886.3626053
526,EW10,1709600886.3720913
527,EW11,1709600886.3756218
528,SW06,1709600886.3829703
529,SW011,1709600886.3918376
530,SN17,1709600886.3996658
531,SE15,1709600886.4063635
532,SE18,1709600886.4093564
533,SE19,1709600886.4123888
534,SE112,1709600886.4167886
535,ES02,1709600886.6444786
536,ES03,1709600886.6493104
537,EN14,1709600886.6566823
538,EN110,1709600886.6607502
539,EW10,1709600886.6716752
540,EW11,1709600886.6751409
541,SW06,1709600886.6845927
542,SW011,1709600886.6887424
543,SN17,1709600886.695363
544,SE15,1709600886.703254
545,SE18,1709600886.7056882
546,SE19,1709600886.708601
547,SE112,1709600886.7119195
548,ES02,1709600886.945068
549,ES03,1709600886.9476352
550,EN14,1709600886.9554157
551,EN110,1709600886.9588156
552,EW10,1709600886.966056
553,EW11,1709600886.969625
554,SW06,1709600886.976271
555,SW011,1709600886.9830134
556,SN17,1709600886.9908469
557,SE15,1709600886.9984384
558,SE18,1709600887.002046
559,SE19,1709600887.00562
560,SE112,1709600887.0147777
561,ES02,1709600887.2451012
562,ES03,1709600887.2483087
563,EN14,1709600887.255474
564,EN110,1709600887.2601902
565,EW10,1709600887.268722
566,EW11,1709600887.2715673
567,SW06,1709600887.2772179
568,SW011,1709600887.282151
569,SN17,1709600887.2888396
570,SE15,1709600887.295305
571,SE18,1709600887.302986
572,SE19,1709600887.3062265
573,SE112,1709600887.31026
574,ES02,1709600887.5507314
575,ES03,1709600887.5534468
576,EN14,1709600887.5603259
577,EN110,1709600887.5641613
578,EW10,1709600887.5717354
579,EW11,1709600887.5751367
580,SW06,1709600887.5820372
581,SW011,1709600887.5856547
582,SN17,1709600887.5917928
583,SE15,1709600887.5979524
584,SE18,1709600887.6021967
585,SE19,1709600887.6061344
586,SE112,1709600887.610957
587,ES02,1709600887.8515136
588,ES03,1709600887.8540282
589,ES013,1709600887.8576486
590,EN14,1709600887.8665931
591,EN110,1709600887.8700619
592,EW10,1709600887.877801
593,EW11,1709600887.8838856
594,SW06,1709600887.8910353
595,SW011,1709600887.8944275
596,SN17,1709600887.9028578
597,SE15,1709600887.9098141
598,SE18,1709600887.9153905
599,SE19,1709600887.9192362
600,SE112,1709600887.9227145
601,ES02,1709600888.1487994
602,ES03,1709600888.1512299
603,ES013,1709600888.1550336
604,EN14,1709600888.162757
605,EN110,1709600888.1683984
606,EW10,1709600888.174914
607,EW11,1709600888.178034
608,SW06,1709600888.1838303
609,SW011,1709600888.1888258
610,SN17,1709600888.1967163
611,SE15,1709600888.204248
612,SE18,1709600888.20742
613,SE19,1709600888.2098966
614,SE112,1709600888.2129276
615,ES02,1709600888.4436057
616,ES03,1709600888.44615
617,ES013,1709600888.4504158
618,EN14,1709600888.4580708
619,EN110,1709600888.461473
620,EW10,1709600888.4689627
621,EW11,1709600888.4719357
622,SW06,1709600888.4763565
623,SW011,1709600888.480796
624,SN17,1709600888.4873288
625,SE15,1709600888.4928925
626,SE18,1709600888.4976232
627,SE19,1709600888.5007944
628,SE112,1709600888.504151
629,ES02,1709600888.7488136
630,ES03,1709600888.750534
631,ES013,1709600888.7542253
632,ES014,1709600888.760338
633,EN14,1709600888.7681558
634,EN110,1709600888.7720888
635,EW10,1709600888.779815
636,EW11,1709600888.793351
637,SW06,1709600888.8006325
638,SW011,1709600888.8038003
639,SN17,1709600888.8101664
640,SE15,1709600888.817581
641,SE18,1709600888.821491
642,SE19,1709600888.8253791
643,SE112,1709600888.8304842
644,ES02,1709600889.0447757
645,ES03,1709600889.0479596
646,ES013,1709600889.0525062
647,ES014,1709600889.0560725
648,EN14,1709600889.0635889
649,EN110,1709600889.0671754
650,EW10,1709600889.0754254
651,EW11,1709600889.079112
652,SW06,1709600889.0894818
653,SW011,1709600889.0941734
654,SN17,1709600889.1014423
