# 17b4de0d-c737-4d0b-b937-32bd2ef0c95b;;;;;;
# 603fd3987364b09f9aacb70d1ed12c268e24dd56;;;;;;
# s_m;x_m;y_m;psi_rad;kappa_radpm;vx_mps;ax_mps2
73.1850544;-8.57;-0.81;2.0621701;0.0060502;8;0
73.3850135;-8.53;-0.81;2.0633947;0.0061983;8;0
73.5849727;-8.52;-0.81;2.0646489;0.0063463;8;0
73.7849319;-8.48;-0.81;2.0659327;0.0064942;8;0
73.984891;-8.47;-0.81;2.067246;0.0066421;8;0
74.1848502;-8.43;-0.81;2.068589;0.0067899;8;0
74.3848094;-8.38;-0.81;2.0699614;0.0069376;8;0
74.5847685;-8.37;-0.81;2.0713634;0.0070853;8;0
74.7847277;-8.33;-0.81;2.072795;0.0072328;8;0
74.9846869;-8.31;-0.81;2.074256;0.0073804;8;0
75.184646;-8.3;-0.81;2.0757465;0.0075278;8;0
75.3846052;-8.28;-0.81;2.0772665;0.0076752;8;0
75.5845644;-8.22;-0.81;2.078816;0.0078225;8;0
75.7845235;-8.2;-0.81;2.0803949;0.0079698;8;0
75.9844827;-8.18;-0.81;2.0820032;0.008117;8;0
76.1844419;-8.15;-0.81;2.083641;0.0082641;8;0
76.384401;-8.13;-0.81;2.0853082;0.0084113;8;0
76.5843602;-8.09;-0.81;2.0870048;0.0085582;8;0
76.7843193;-8.04;-0.81;2.0887308;0.0087052;8;0
76.9842785;-8.03;-0.81;2.0904862;0.0088522;8;0
77.1842377;-7.99;-0.81;2.0922709;0.008999;8;0
77.3841968;-7.98;-0.81;2.0940851;0.0091458;8;0
77.584156;-7.94;-0.81;2.0959285;0.0092926;8;0
77.7841152;-7.93;-0.81;2.0978013;0.0094393;8;0
77.9840743;-7.83;-0.81;2.0997035;0.009586;8;0
78.1840335;-7.82;-0.81;2.1016349;0.0097326;8;0
78.3839927;-7.78;-0.81;2.1035957;0.0098792;8;0
78.5839518;-7.77;-0.81;2.1055858;0.0100258;8;0
78.783911;-7.73;-0.81;2.1076052;0.0101723;8;0
78.9838702;-7.72;-0.81;2.1096539;0.0103188;8;0
79.1838293;-7.67;-0.81;2.1117319;0.0104652;8;0
79.3837885;-7.63;-0.81;2.1138391;0.0106117;8;0
79.5837477;-7.61;-0.81;2.1159757;0.0107581;8;0
79.7837068;-7.58;-0.81;2.1181415;0.0109045;8;0
79.983666;-7.56;-0.81;2.1203366;0.0110509;8;0
80.1836252;-7.52;-0.81;2.1225609;0.0111972;8;0
80.3835843;-7.46;-0.81;2.1248146;0.0113436;8;0
80.5835435;-7.42;-0.81;2.1270974;0.01149;8;0
80.7835026;-7.41;-0.81;2.1294096;0.0116363;8;0
80.9834618;-7.37;-0.81;2.131751;0.0117827;8;0
81.183421;-7.35;-0.81;2.1341217;0.0119291;8;0
81.3833801;-7.32;-0.81;2.1365217;0.0120755;8;0
81.5833393;-7.26;-0.81;2.138951;0.0122219;8;0
81.7832985;-7.25;-0.81;2.1414095;0.0123684;8;0
81.9832576;-7.21;-0.81;2.1438973;0.0125149;8;0
82.1832168;-7.2;-0.81;2.1464144;0.0126615;8;0
82.383176;-7.16;-0.81;2.1489609;0.0128081;8;0
82.5831351;-7.15;-0.81;2.1515366;0.0129547;8;0
82.7830943;-7.1;-0.81;2.1541417;0.0131015;8;0
82.9830535;-7.06;-0.81;2.1567761;0.0132483;8;0
83.1830126;-7.04;-0.81;2.1594399;0.0133951;8;0
