# 17b4de0d-c737-4d0b-b937-32bd2ef0c95b;;;;;;
# 603fd3987364b09f9aacb70d1ed12c268e24dd56;;;;;;
# s_m;x_m;y_m;psi_rad;kappa_radpm;vx_mps;ax_mps2
73.984891;5.64;-7.45;2.067246;0.0066421;8;0
74.1848502;5.64;-7.42;2.068589;0.0067899;8;0
74.3848094;5.64;-7.37;2.0699614;0.0069376;8;0
74.5847685;5.64;-7.33;2.0713634;0.0070853;8;0
74.7847277;5.64;-7.29;2.072795;0.0072328;8;0
74.9846869;5.64;-7.25;2.074256;0.0073804;8;0
75.184646;5.64;-7.21;2.0757465;0.0075278;8;0
75.3846052;5.64;-7.16;2.0772665;0.0076752;8;0
75.5845644;5.64;-7.12;2.078816;0.0078225;8;0
75.7845235;5.64;-7.08;2.0803949;0.0079698;8;0
75.9844827;5.64;-7.04;2.0820032;0.008117;8;0
76.1844419;5.64;-6.99;2.083641;0.0082641;8;0
76.384401;5.64;-6.95;2.0853082;0.0084113;8;0
76.5843602;5.64;-6.91;2.0870048;0.0085582;8;0
76.7843193;5.64;-6.87;2.0887308;0.0087052;8;0
76.9842785;5.64;-6.83;2.0904862;0.0088522;8;0
77.1842377;5.64;-6.78;2.0922709;0.008999;8;0
77.3841968;5.64;-6.74;2.0940851;0.0091458;8;0
77.584156;5.64;-6.7;2.0959285;0.0092926;8;0
77.7841152;5.64;-6.66;2.0978013;0.0094393;8;0
77.9840743;5.64;-6.61;2.0997035;0.009586;8;0
78.1840335;5.64;-6.57;2.1016349;0.0097326;8;0
78.3839927;5.64;-6.53;2.1035957;0.0098792;8;0
78.5839518;5.64;-6.49;2.1055858;0.0100258;8;0
78.783911;5.64;-6.45;2.1076052;0.0101723;8;0
78.9838702;5.64;-6.4;2.1096539;0.0103188;8;0
79.1838293;5.64;-6.36;2.1117319;0.0104652;8;0
79.3837885;5.64;-6.32;2.1138391;0.0106117;8;0
79.5837477;5.64;-6.28;2.1159757;0.0107581;8;0
79.7837068;5.64;-6.23;2.1181415;0.0109045;8;0
79.983666;5.64;-6.19;2.1203366;0.0110509;8;0
80.1836252;5.64;-6.15;2.1225609;0.0111972;8;0
80.3835843;5.64;-6.11;2.1248146;0.0113436;8;0
80.5835435;5.64;-6.07;2.1270974;0.01149;8;0
80.7835026;5.64;-6.02;2.1294096;0.0116363;8;0
80.9834618;5.64;-5.98;2.131751;0.0117827;8;0
81.183421;5.65;-5.94;2.1341217;0.0119291;8;0
81.3833801;5.65;-5.9;2.1365217;0.0120755;8;0
81.5833393;5.65;-5.85;2.138951;0.0122219;8;0
81.7832985;5.65;-5.81;2.1414095;0.0123684;8;0
81.9832576;5.65;-5.77;2.1438973;0.0125149;8;0
82.1832168;5.65;-5.73;2.1464144;0.0126615;8;0
82.383176;5.65;-5.69;2.1489609;0.0128081;8;0
82.5831351;5.65;-5.64;2.1515366;0.0129547;8;0
82.7830943;5.65;-5.6;2.1541417;0.0131015;8;0
82.9830535;5.65;-5.58;2.1567761;0.0132483;8;0
83.1830126;5.65;-5.55;2.1594399;0.0133951;8;0
83.3829718;5.65;-5.51;2.1621331;0.0135421;8;0
83.582931;5.65;-5.46;2.1648557;0.0136892;8;0
83.7828901;5.65;-5.42;2.1676077;0.0138364;8;0
83.9828493;5.65;-5.39;2.1703891;0.0139837;8;0
84.1828085;5.65;-5.35;2.1732;0.0141311;8;0
84.3827676;5.65;-5.31;2.1760404;0.0142786;8;0
84.5827268;5.65;-5.26;2.1789103;0.0144264;8;0
84.7826859;5.65;-5.22;2.1818098;0.0145744;8;0
84.9826451;5.65;-5.18;2.1847389;0.0147229;8;0
85.1826043;5.65;-5.14;2.1876978;0.0148723;8;0
85.3825634;5.65;-5.09;2.1906866;0.0150218;8;0
85.5825226;5.65;-5.05;2.1937054;0.0151728;8;0
85.7824818;5.65;-5.01;2.1967545;0.0153242;8;0
85.9824409;5.65;-4.97;2.1998339;0.0154762;8;0
