# 17b4de0d-c737-4d0b-b937-32bd2ef0c95b;;;;;;
# 603fd3987364b09f9aacb70d1ed12c268e24dd56;;;;;;
# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2
70.5855852;28.99;2.65;2.0489511;0.0041182;8;0
70.7855444;28.95;2.65;2.0497894;0.0042673;8;0
70.9855036;28.92;2.65;2.0506576;0.0044163;8;0
71.1854627;28.88;2.65;2.0515556;0.0045652;8;0
71.3854219;28.84;2.65;2.0524833;0.0047141;8;0
71.5853811;28.8;2.65;2.0534408;0.0048628;8;0
71.7853402;28.76;2.65;2.0544281;0.0050115;8;0
71.9852994;28.72;2.65;2.055445;0.0051601;8;0
72.1852586;28.67;2.65;2.0564917;0.0053086;8;0
72.3852177;28.63;2.65;2.057568;0.0054571;8;0
72.5851769;28.6;2.65;2.0586741;0.0056055;8;0
72.785136;28.56;2.65;2.0598098;0.0057538;8;0
72.9850952;28.52;2.65;2.0609751;0.0059021;8;0
73.1850544;28.48;2.65;2.0621701;0.0060502;8;0
73.3850135;28.44;2.65;2.0633947;0.0061983;8;0
73.5849727;28.4;2.65;2.0646489;0.0063463;8;0
73.7849319;28.35;2.65;2.0659327;0.0064942;8;0
73.984891;28.31;2.65;2.067246;0.0066421;8;0
74.1848502;28.27;2.65;2.068589;0.0067899;8;0
74.3848094;28.23;2.65;2.0699614;0.0069376;8;0
74.5847685;28.2;2.66;2.0713634;0.0070853;8;0
74.7847277;28.16;2.66;2.072795;0.0072328;8;0
74.9846869;28.12;2.66;2.074256;0.0073804;8;0
75.184646;28.08;2.66;2.0757465;0.0075278;8;0
75.3846052;28.03;2.66;2.0772665;0.0076752;8;0
75.5845644;27.99;2.66;2.078816;0.0078225;8;0
75.7845235;27.96;2.66;2.0803949;0.0079698;8;0
75.9844827;27.92;2.66;2.0820032;0.008117;8;0
76.1844419;27.88;2.66;2.083641;0.0082641;8;0
76.384401;27.84;2.66;2.0853082;0.0084113;8;0
76.5843602;27.8;2.66;2.0870048;0.0085582;8;0
76.7843193;27.76;2.66;2.0887308;0.0087052;8;0
76.9842785;27.72;2.66;2.0904862;0.0088522;8;0
77.1842377;27.68;2.66;2.0922709;0.008999;8;0
77.3841968;27.64;2.66;2.0940851;0.0091458;8;0
77.584156;27.6;2.66;2.0959285;0.0092926;8;0
77.7841152;27.56;2.66;2.0978013;0.0094393;8;0
77.9840743;27.52;2.66;2.0997035;0.009586;8;0
78.1840335;27.48;2.66;2.1016349;0.0097326;8;0
78.3839927;27.44;2.66;2.1035957;0.0098792;8;0
78.5839518;27.4;2.66;2.1055858;0.0100258;8;0
78.783911;27.36;2.66;2.1076052;0.0101723;8;0
78.9838702;27.32;2.66;2.1096539;0.0103188;8;0
79.1838293;27.29;2.67;2.1117319;0.0104652;8;0
79.3837885;27.26;2.67;2.1138391;0.0106117;8;0
79.5837477;27.23;2.67;2.1159757;0.0107581;8;0
79.7837068;27.17;2.67;2.1181415;0.0109045;8;0
79.983666;27.12;2.67;2.1203366;0.0110509;8;0
80.1836252;27.05;2.67;2.1225609;0.0111972;8;0
80.3835843;27.01;2.67;2.1248146;0.0113436;8;0
80.5835435;26.97;2.67;2.1270974;0.01149;8;0
80.7835026;26.93;2.67;2.1294096;0.0116363;8;0
80.9834618;26.89;2.67;2.131751;0.0117827;8;0
81.183421;26.85;2.67;2.1341217;0.0119291;8;0
81.3833801;26.81;2.67;2.1365217;0.0120755;8;0
81.5833393;26.79;2.67;2.138951;0.0122219;8;0
81.7832985;26.75;2.67;2.1414095;0.0123684;8;0
81.9832576;26.71;2.67;2.1438973;0.0125149;8;0
82.1832168;26.67;2.67;2.1464144;0.0126615;8;0
82.383176;26.63;2.67;2.1489609;0.0128081;8;0
82.5831351;26.59;2.67;2.1515366;0.0129547;8;0
82.7830943;26.55;2.67;2.1541417;0.0131015;8;0
82.9830535;26.51;2.67;2.1567761;0.0132483;8;0
83.1830126;26.47;2.67;2.1594399;0.0133951;8;0
83.3829718;26.43;2.67;2.1621331;0.0135421;8;0
83.582931;26.39;2.67;2.1648557;0.0136892;8;0
83.7828901;26.36;2.68;2.1676077;0.0138364;8;0
83.9828493;26.32;2.68;2.1703891;0.0139837;8;0
84.1828085;26.28;2.68;2.1732;0.0141311;8;0
84.3827676;26.24;2.68;2.1760404;0.0142786;8;0
84.5827268;26.2;2.68;2.1789103;0.0144264;8;0
84.7826859;26.17;2.68;2.1818098;0.0145744;8;0
84.9826451;26.14;2.68;2.1847389;0.0147229;8;0
85.1826043;26.1;2.68;2.1876978;0.0148723;8;0
85.3825634;26.07;2.68;2.1906866;0.0150218;8;0
85.5825226;26.03;2.68;2.1937054;0.0151728;8;0
85.7824818;25.99;2.68;2.1967545;0.0153242;8;0
85.9824409;25.96;2.68;2.1998339;0.0154762;8;0
86.1824001;25.92;2.68;2.2029438;0.0156294;8;0
86.3823593;25.87;2.68;2.2060843;0.0157826;8;0
86.5823184;25.83;2.68;2.2092557;0.0159373;8;0
86.7822776;25.79;2.68;2.212458;0.0160923;8;0
86.9822368;25.75;2.68;2.2156913;0.0162479;8;0
87.1821959;25.71;2.68;2.2189559;0.0164046;8;0
87.3821551;25.67;2.68;2.2222518;0.0165614;8;0
87.5821143;25.64;2.68;2.2255792;0.0167194;8;0
87.7820734;25.6;2.68;2.2289382;0.0168778;8;0
87.9820326;25.55;2.68;2.2323289;0.0170369;8;0
88.1819918;25.51;2.68;2.2357516;0.017197;8;0
88.3819509;25.47;2.68;2.2392064;0.0173574;8;0
88.5819101;25.44;2.68;2.2426932;0.017518;8;0
