# 17b4de0d-c737-4d0b-b937-32bd2ef0c95b;;;;;;
# 603fd3987364b09f9aacb70d1ed12c268e24dd56;;;;;;
# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2
64.186892;-6.67;-1.36;2.0378688;-0.00051;8;0
64.3868511;-6.63;-1.36;2.0377794;-0.0003842;8;0
64.5868103;-6.59;-1.36;2.0377151;-0.0002586;8;0
64.7867695;-6.55;-1.36;2.0376759;-0.0001332;8;0
64.9867286;-6.52;-1.37;2.0376618;-0.0000081;8;0
65.1866878;-6.49;-1.37;2.0376726;0.0001158;8;0
65.3866469;-6.45;-1.37;2.0377081;0.0002397;8;0
65.5866061;-6.41;-1.37;2.0377682;0.0003598;8;0
65.7865653;-6.37;-1.37;2.037852;0.0004785;8;0
65.9865244;-6.34;-1.37;2.0379598;0.0006072;8;0
66.1864836;-6.3;-1.37;2.0380976;0.0007711;8;0
66.3864428;-6.26;-1.37;2.0382682;0.0009351;8;0
66.5864019;-6.22;-1.37;2.0384715;0.001098;8;0
66.7863611;-6.18;-1.37;2.0387073;0.0012605;8;0
66.9863203;-6.14;-1.37;2.0389755;0.0014204;8;0
67.1862794;-6.11;-1.37;2.0392746;0.0015709;8;0
67.3862386;-6.07;-1.37;2.0396038;0.0017215;8;0
67.5861978;-6.03;-1.37;2.0399631;0.0018719;8;0
67.7861569;-5.98;-1.37;2.0403524;0.0020223;8;0
67.9861161;-5.94;-1.38;2.0407718;0.0021725;8;0
68.1860753;-5.9;-1.38;2.0412212;0.0023227;8;0
68.3860344;-5.86;-1.38;2.0417007;0.0024728;8;0
68.5859936;-5.82;-1.38;2.0422101;0.0026228;8;0
68.7859527;-5.78;-1.38;2.0427496;0.0027727;8;0
68.9859119;-5.74;-1.38;2.043319;0.0029225;8;0
69.1858711;-5.7;-1.38;2.0439183;0.0030722;8;0
69.3858302;-5.67;-1.38;2.0445476;0.0032219;8;0
69.5857894;-5.65;-1.38;2.0452068;0.0033715;8;0
69.7857486;-5.62;-1.38;2.0458959;0.003521;8;0
