# 17b4de0d-c737-4d0b-b937-32bd2ef0c95b;;;;;;
# 603fd3987364b09f9aacb70d1ed12c268e24dd56;;;;;;
# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2
84.3827676;25.15;1.35;2.1760404;0.0142786;8;0
84.5827268;25.11;1.35;2.1789103;0.0144264;8;0
84.7826859;25.07;1.35;2.1818098;0.0145744;8;0
84.9826451;25.01;1.36;2.1847389;0.0147229;8;0
85.1826043;24.97;1.36;2.1876978;0.0148723;8;0
85.3825634;24.92;1.36;2.1906866;0.0150218;8;0
85.5825226;24.89;1.36;2.1937054;0.0151728;8;0
85.7824818;24.84;1.36;2.1967545;0.0153242;8;0
85.9824409;24.8;1.36;2.1998339;0.0154762;8;0
86.1824001;24.77;1.36;2.2029438;0.0156294;8;0
86.3823593;24.72;1.36;2.2060843;0.0157826;8;0
86.5823184;24.69;1.36;2.2092557;0.0159373;8;0
86.7822776;24.66;1.36;2.212458;0.0160923;8;0
86.9822368;24.63;1.36;2.2156913;0.0162479;8;0
87.1821959;24.59;1.36;2.2189559;0.0164046;8;0
87.3821551;24.54;1.36;2.2222518;0.0165614;8;0
87.5821143;24.51;1.36;2.2255792;0.0167194;8;0
87.7820734;24.47;1.37;2.2289382;0.0168778;8;0
87.9820326;24.43;1.37;2.2323289;0.0170369;8;0
88.1819918;24.39;1.37;2.2357516;0.017197;8;0
88.3819509;24.33;1.37;2.2392064;0.0173574;8;0
88.5819101;24.28;1.37;2.2426932;0.017518;8;0
88.7818692;24.25;1.37;2.2462121;0.0176788;8;0
