,vehicleid,recievetime,,,
86659,SN12,1709221958,,,
86660,SN10,1709221958,,,
86661,SE13,1709221958,,,
86662,EW1,1709221958,,,
86663,EW1,1709221958,,,
86664,ES03,1709221958,,,
86665,EW1,1709221958,,,
86666,ES00,1709221958,,,
86667,EW1,1709221958,,,
86668,EW12,1709221958,,,
86669,EW10,1709221958,,,
86670,EN13,1709221958,,,
86671,EN12,1709221958,,,
86672,EW1,1709221958,,,
86673,EN10,1709221958,,,
86674,SW03,1709221958,,,
86675,SW01,1709221958,,,
86676,SW00,1709221958,,,
86677,SN12,1709221958,,,
86678,SN11,1709221958,,,
86679,SN10,1709221958,,,
86680,SE13,1709221958,,,
86681,SE12,1709221958,,,
86682,SE11,1709221958,,,
86683,EW1,1709221958,,,
86684,EW1,1709221958,,,
86685,EW1,1709221958,,,
86686,EW13,1709221958,,,
86687,EW12,1709221958,,,
86688,EW1,1709221958,,,
86689,EW1,1709221958,,,
86690,EN12,1709221958,,,
86691,EW1,1709221958,,,
86692,EW1,1709221958,,,
86693,EW1,1709221958,,,
86694,SW01,1709221958,,,
86695,SW00,1709221958,,,
86696,SN11,1709221958,,,
86697,EW1,1709221958,,,
86698,SN10,1709221958,,,
86699,EW1,1709221958,,,
86700,EW1,1709221958,,,
86701,EW1,1709221958,,,
86702,SE10,1709221958,,,
86703,ES03,1709221959,,,
86704,ES01,1709221959,,,
86705,ES00,1709221959,,,
86706,EW1,1709221959,,,
86707,EW13,1709221959,,,
86708,EW11,1709221959,,,
86709,EN13,1709221959,,,
86710,EN12,1709221959,,,
86711,SW03,1709221959,,,
86712,EW1,1709221959,,,
86713,SW01,1709221959,,,
86714,SW00,1709221959,,,
86715,EW1,1709221959,,,
86716,SN11,1709221959,,,
86717,SN10,1709221959,,,
86718,EW1,1709221959,,,
86719,SE11,1709221959,,,
86720,ES03,1709221959,,,
86721,ES01,1709221959,,,
86722,ES00,1709221959,,,
86723,EW1,1709221959,,,
86724,EW1,1709221959,,,
86725,EW10,1709221959,,,
86726,EN13,1709221959,,,
86727,EN11,1709221959,,,
86728,EN10,1709221959,,,
86729,SW02,1709221959,,,
86730,SN13,1709221959,,,
86731,SN12,1709221959,,,
86732,EW1,1709221959,,,
86733,SN10,1709221959,,,
86734,EW1,1709221959,,,
86735,SE12,1709221959,,,
86736,SE11,1709221959,,,
86737,EW1,1709221959,,,
86738,EW1,1709221959,,,
86739,ES00,1709221959,,,
86740,EW1,1709221959,,,
86741,EW1,1709221959,,,
86742,EW1,1709221959,,,
86743,EW1,1709221959,,,
86744,EW1,1709221959,,,
86745,EN12,1709221959,,,
86746,EN10,1709221959,,,
86747,EW1,1709221959,,,
86748,EW1,1709221959,,,
86749,SW00,1709221959,,,
86750,EW1,1709221959,,,
86751,SN12,1709221959,,,
86752,SN10,1709221959,,,
86753,EW1,1709221959,,,
86754,SE13,1709221959,,,
86755,EW1,1709221959,,,
86756,SE10,1709221959,,,
86757,EW1,1709221959,,,
86758,ES03,1709221959,,,
86759,ES01,1709221959,,,
86760,EW1,1709221959,,,
86761,EW13,1709221959,,,
86762,EW1,1709221959,,,
86763,EW10,1709221959,,,
86764,EW1,1709221959,,,
86765,EN11,1709221959,,,
86766,EW1,1709221959,,,
86767,SW02,1709221959,,,
86768,SW00,1709221959,,,
86769,EW1,1709221959,,,
86770,SN11,1709221959,,,
86771,EW1,1709221959,,,
86772,EW1,1709221959,,,
86773,SE11,1709221959,,,
86774,EW1,1709221959,,,
86775,EW1,1709221959,,,
86776,EW1,1709221959,,,
86777,ES00,1709221959,,,
86778,EW13,1709221959,,,
86779,EW1,1709221959,,,
86780,EW12,1709221959,,,
86781,EW1,1709221959,,,
86782,EN12,1709221959,,,
86783,EN11,1709221959,,,
86784,EN10,1709221959,,,
86785,EW1,1709221959,,,
86786,EW1,1709221959,,,
86787,EW1,1709221959,,,
86788,SN13,1709221959,,,
86789,SN11,1709221959,,,
86790,EW1,1709221960,,,
86791,EW1,1709221960,,,
86792,EW1,1709221960,,,
86793,ES03,1709221960,,,
86794,ES02,1709221960,,,
86795,ES01,1709221960,,,
86796,EW1,1709221960,,,
86797,EW13,1709221960,,,
86798,EW11,1709221960,,,
86799,EW10,1709221960,,,
86800,EW1,1709221960,,,
86801,EN12,1709221960,,,
86802,EN11,1709221960,,,
86803,EW1,1709221960,,,
86804,SW03,1709221960,,,
86805,SW01,1709221960,,,
86806,SN13,1709221960,,,
86807,EW1,1709221960,,,
86808,SN10,1709221960,,,
86809,SE12,1709221960,,,
86810,SE11,1709221960,,,
86811,ES03,1709221960,,,
86812,EW1,1709221960,,,
86813,EW1,1709221960,,,
86814,EW1,1709221960,,,
86815,EW12,1709221960,,,
86816,EW1,1709221960,,,
86817,EW1,1709221960,,,
86818,EN13,1709221960,,,
86819,EN12,1709221960,,,
86820,EN11,1709221960,,,
86821,SW03,1709221960,,,
86822,SW02,1709221960,,,
86823,SW00,1709221960,,,
86824,EW1,1709221960,,,
86825,EW1,1709221960,,,
86826,EW1,1709221960,,,
86827,EW1,1709221960,,,
86828,SE13,1709221960,,,
86829,SE12,1709221960,,,
86830,SE11,1709221960,,,
86831,ES03,1709221960,,,
86832,ES02,1709221960,,,
86833,EW1,1709221960,,,
86834,EW13,1709221960,,,
86835,EW12,1709221960,,,
86836,EW11,1709221960,,,
86837,EW10,1709221960,,,
86838,EN13,1709221960,,,
86839,EN11,1709221960,,,
86840,EW1,1709221960,,,
86841,SW03,1709221960,,,
86842,SW01,1709221960,,,
86843,SW00,1709221960,,,
86844,SN13,1709221960,,,
86845,SN11,1709221960,,,
86846,EW1,1709221960,,,
86847,SE12,1709221960,,,
86848,SE10,1709221960,,,
86849,EW1,1709221960,,,
86850,EW1,1709221960,,,
86851,EW1,1709221960,,,
86852,EW12,1709221960,,,
86853,EW11,1709221960,,,
86854,EN13,1709221960,,,
86855,EW1,1709221960,,,
86856,EW1,1709221960,,,
86857,SW02,1709221960,,,
86858,EW1,1709221960,,,
86859,SW00,1709221960,,,
86860,EW1,1709221960,,,
86861,SN12,1709221960,,,
86862,EW1,1709221960,,,
86863,SE13,1709221960,,,
86864,SE11,1709221960,,,
86865,SE10,1709221960,,,
86866,ES02,1709221960,,,
86867,ES01,1709221960,,,
86868,ES00,1709221960,,,
86869,EW1,1709221960,,,
86870,EW11,1709221960,,,
86871,EW10,1709221960,,,
86872,EW1,1709221960,,,
86873,EW1,1709221960,,,
86874,SW02,1709221960,,,
86875,SW01,1709221960,,,
86876,SN13,1709221960,,,
86877,EW1,1709221960,,,
86878,SN10,1709221960,,,
86879,SE13,1709221960,,,
86880,EW1,1709221961,,,
86881,EW1,1709221961,,,
86882,ES03,1709221961,,,
86883,ES01,1709221961,,,
86884,ES00,1709221961,,,
86885,EW1,1709221961,,,
86886,EW11,1709221961,,,
86887,EW10,1709221961,,,
86888,EW1,1709221961,,,
86889,EW1,1709221961,,,
86890,EN10,1709221961,,,
86891,EW1,1709221961,,,
86892,SW01,1709221961,,,
86893,SW00,1709221961,,,
86894,SN11,1709221961,,,
86895,SN10,1709221961,,,
86896,SE12,1709221961,,,
86897,SE11,1709221961,,,
86898,ES03,1709221961,,,
86899,EW1,1709221961,,,
86900,ES01,1709221961,,,
86901,ES00,1709221961,,,
86902,EW12,1709221961,,,
86903,EW11,1709221961,,,
86904,EN13,1709221961,,,
86905,EN12,1709221961,,,
86906,EW1,1709221961,,,
86907,EN10,1709221961,,,
86908,SW02,1709221961,,,
86909,SW01,1709221961,,,
86910,SW00,1709221961,,,
86911,EW1,1709221961,,,
86912,EW1,1709221961,,,
86913,SE13,1709221961,,,
86914,EW1,1709221961,,,
86915,SE11,1709221961,,,
86916,EW1,1709221961,,,
86917,ES03,1709221961,,,
86918,ES01,1709221961,,,
86919,ES00,1709221961,,,
86920,EW1,1709221961,,,
86921,EW11,1709221961,,,
86922,EW10,1709221961,,,
86923,EN13,1709221961,,,
86924,EN12,1709221961,,,
86925,EW1,1709221961,,,
86926,SW02,1709221961,,,
86927,SW00,1709221961,,,
86928,EW1,1709221961,,,
86929,EW1,1709221961,,,
86930,SN10,1709221961,,,
86931,EW1,1709221961,,,
86932,EW1,1709221961,,,
86933,SE10,1709221961,,,
86934,ES03,1709221961,,,
86935,ES01,1709221961,,,
86936,EW13,1709221961,,,
86937,EW12,1709221961,,,
86938,EW1,1709221961,,,
86939,EN13,1709221961,,,
86940,EN11,1709221961,,,
86941,EN10,1709221961,,,
86942,SW02,1709221961,,,
86943,EW1,1709221961,,,
86944,EW1,1709221961,,,
86945,EW1,1709221961,,,
86946,SN11,1709221961,,,
86947,EW1,1709221961,,,
86948,SE12,1709221961,,,
86949,SE10,1709221961,,,
86950,ES02,1709221961,,,
86951,EW1,1709221961,,,
86952,ES00,1709221961,,,
86953,EW1,1709221961,,,
86954,EW1,1709221961,,,
86955,EW10,1709221961,,,
86956,EW1,1709221961,,,
86957,EW1,1709221961,,,
86958,EN10,1709221961,,,
86959,EW1,1709221961,,,
86960,SW02,1709221961,,,
86961,EW1,1709221961,,,
86962,SW00,1709221961,,,
86963,SN12,1709221961,,,
86964,EW1,1709221961,,,
86965,SE13,1709221961,,,
86966,SE11,1709221961,,,
86967,ES02,1709221961,,,
86968,ES01,1709221961,,,
86969,ES00,1709221961,,,
86970,EW12,1709221961,,,
86971,EW11,1709221961,,,
86972,EW1,1709221961,,,
86973,EW1,1709221961,,,
86974,EN12,1709221962,,,
86975,EW1,1709221962,,,
86976,SW03,1709221962,,,
86977,SW01,1709221962,,,
86978,SW00,1709221962,,,
86979,EW1,1709221962,,,
86980,SN11,1709221962,,,
86981,SN10,1709221962,,,
86982,SE13,1709221962,,,
86983,EW1,1709221962,,,
86984,SE10,1709221962,,,
86985,EW1,1709221962,,,
86986,EW1,1709221962,,,
86987,EW1,1709221962,,,
86988,EW1,1709221962,,,
86989,EN13,1709221962,,,
86990,EW1,1709221962,,,
86991,EN10,1709221962,,,
86992,EW1,1709221962,,,
86993,EW1,1709221962,,,
86994,EW1,1709221962,,,
86995,EW1,1709221962,,,
86996,EW1,1709221962,,,
86997,EW1,1709221962,,,
86998,SN10,1709221962,,,
86999,EW1,1709221962,,,
87000,SE11,1709221962,,,
87001,SE10,1709221962,,,
87002,EW1,1709221962,,,
87003,EW1,1709221962,,,
87004,ES00,1709221962,,,
87005,EW1,1709221962,,,
87006,EW11,1709221962,,,
87007,EW10,1709221962,,,
87008,EN13,1709221962,,,
87009,EN12,1709221962,,,
87010,EW1,1709221962,,,
87011,EW1,1709221962,,,
87012,SW01,1709221962,,,
87013,SW00,1709221962,,,
87014,EW1,1709221962,,,
87015,SN11,1709221962,,,
87016,EW1,1709221962,,,
87017,SE12,1709221962,,,
87018,SE10,1709221962,,,
87019,ES03,1709221962,,,
87020,EW1,1709221962,,,
87021,ES00,1709221962,,,
87022,EW13,1709221962,,,
87023,EW1,1709221962,,,
87024,EW11,1709221962,,,
87025,EW10,1709221962,,,
87026,EN12,1709221962,,,
87027,EW1,1709221962,,,
87028,EW1,1709221962,,,
87029,EW1,1709221962,,,
87030,SN13,1709221962,,,
87031,SN12,1709221962,,,
87032,SN10,1709221962,,,
87033,EW1,1709221962,,,
87034,EW1,1709221962,,,
87035,EW1,1709221962,,,
87036,ES03,1709221962,,,
87037,ES02,1709221962,,,
87038,ES00,1709221962,,,
87039,EW13,1709221962,,,
87040,EW1,1709221962,,,
87041,EW10,1709221962,,,
87042,EW1,1709221962,,,
87043,EN12,1709221962,,,
87044,EN10,1709221962,,,
87045,SW03,1709221962,,,
87046,SW01,1709221962,,,
87047,EW1,1709221962,,,
87048,SN13,1709221962,,,
87049,SN11,1709221962,,,
87050,EW1,1709221962,,,
87051,SE12,1709221962,,,
87052,EW1,1709221962,,,
87053,ES03,1709221962,,,
87054,EW1,1709221962,,,
87055,ES01,1709221962,,,
87056,ES00,1709221962,,,
87057,EW12,1709221962,,,
87058,EW1,1709221962,,,
87059,EW1,1709221962,,,
87060,EN12,1709221962,,,
87061,EW1,1709221962,,,
87062,EW1,1709221962,,,
87063,EW1,1709221962,,,
87064,EW1,1709221962,,,
87065,SW00,1709221963,,,
87066,SN13,1709221963,,,
87067,SN11,1709221963,,,
87068,EW1,1709221963,,,
87069,EW1,1709221963,,,
87070,SE12,1709221963,,,
87071,EW1,1709221963,,,
87072,ES03,1709221963,,,
87073,EW1,1709221963,,,
87074,ES00,1709221963,,,
87075,EW12,1709221963,,,
87076,EW11,1709221963,,,
87077,EW1,1709221963,,,
87078,EN12,1709221963,,,
87079,EW1,1709221963,,,
87080,EW1,1709221963,,,
87081,EW1,1709221963,,,
87082,EW1,1709221963,,,
87083,SN13,1709221963,,,
87084,EW1,1709221963,,,
87085,SN11,1709221963,,,
87086,SE13,1709221963,,,
87087,SE12,1709221963,,,
87088,ES03,1709221963,,,
87089,EW1,1709221963,,,
87090,ES02,1709221963,,,
87091,EW1,1709221963,,,
87092,EW13,1709221963,,,
87093,EW1,1709221963,,,
87094,EW1,1709221963,,,
87095,EW10,1709221963,,,
87096,EN13,1709221963,,,
87097,EW1,1709221963,,,
87098,EW1,1709221963,,,
87099,EW1,1709221963,,,
87100,EW1,1709221963,,,
87101,EW1,1709221963,,,
87102,SW01,1709221963,,,
87103,EW1,1709221963,,,
87104,SN13,1709221963,,,
87105,SN12,1709221963,,,
87106,SN11,1709221963,,,
87107,SN10,1709221963,,,
87108,EW1,1709221963,,,
87109,SE11,1709221963,,,
87110,EW1,1709221963,,,
87111,EW1,1709221963,,,
87112,EW1,1709221963,,,
87113,EW1,1709221963,,,
87114,EW1,1709221963,,,
87115,EW1,1709221963,,,
87116,EW1,1709221963,,,
87117,EW1,1709221963,,,
87118,EW1,1709221963,,,
87119,EW1,1709221963,,,
87120,SW03,1709221963,,,
87121,EW1,1709221963,,,
87122,EW1,1709221963,,,
87123,EW1,1709221963,,,
87124,EW1,1709221963,,,
87125,EW1,1709221963,,,
87126,EW1,1709221963,,,
87127,SE12,1709221963,,,
87128,SE11,1709221963,,,
87129,SE10,1709221963,,,
87130,EW1,1709221963,,,
87131,ES01,1709221963,,,
87132,ES00,1709221963,,,
87133,EW12,1709221963,,,
87134,EW11,1709221963,,,
87135,EW1,1709221963,,,
87136,EW10,1709221963,,,
87137,EW1,1709221963,,,
87138,EN11,1709221963,,,
87139,SW03,1709221963,,,
87140,SW01,1709221963,,,
87141,SW00,1709221963,,,
87142,EW1,1709221963,,,
87143,EW1,1709221963,,,
87144,SN11,1709221963,,,
87145,EW1,1709221963,,,
87146,SE12,1709221963,,,
87147,SE11,1709221963,,,
87148,ES03,1709221963,,,
87149,ES01,1709221963,,,
87150,EW1,1709221963,,,
87151,EW1,1709221963,,,
87152,EW12,1709221964,,,
87153,EW10,1709221964,,,
87154,EN13,1709221964,,,
87155,EW1,1709221964,,,
87156,EN11,1709221964,,,
87157,EN10,1709221964,,,
87158,EW1,1709221964,,,
87159,EW1,1709221964,,,
87160,SW00,1709221964,,,
87161,SN13,1709221964,,,
87162,EW1,1709221964,,,
87163,SN11,1709221964,,,
87164,EW1,1709221964,,,
87165,SE12,1709221964,,,
87166,EW1,1709221964,,,
87167,EW1,1709221964,,,
87168,ES02,1709221964,,,
87169,ES00,1709221964,,,
87170,EW13,1709221964,,,
87171,EW1,1709221964,,,
87172,EW1,1709221964,,,
87173,EN13,1709221964,,,
87174,EN11,1709221964,,,
87175,EN10,1709221964,,,
87176,EW1,1709221964,,,
87177,SW01,1709221964,,,
87178,EW1,1709221964,,,
87179,SN12,1709221964,,,
87180,SN11,1709221964,,,
87181,EW1,1709221964,,,
87182,EW1,1709221964,,,
87183,SE10,1709221964,,,
87184,EW1,1709221964,,,
87185,EW1,1709221964,,,
87186,ES01,1709221964,,,
87187,ES00,1709221964,,,
87188,EW13,1709221964,,,
87189,EW12,1709221964,,,
87190,EW1,1709221964,,,
87191,EW10,1709221964,,,
87192,EN12,1709221964,,,
87193,EW1,1709221964,,,
87194,EW1,1709221964,,,
87195,SW02,1709221964,,,
87196,EW1,1709221964,,,
87197,SN13,1709221964,,,
87198,SN12,1709221964,,,
87199,EW1,1709221964,,,
87200,EW1,1709221964,,,
87201,EW1,1709221964,,,
87202,SE11,1709221964,,,
87203,SE10,1709221964,,,
87204,ES02,1709221964,,,
87205,ES00,1709221964,,,
87206,EW1,1709221964,,,
87207,EW1,1709221964,,,
87208,EW10,1709221964,,,
87209,EN13,1709221964,,,
87210,EN12,1709221964,,,
87211,EW1,1709221964,,,
87212,EW1,1709221964,,,
87213,SW03,1709221964,,,
87214,EW1,1709221964,,,
87215,SW00,1709221964,,,
87216,SN12,1709221964,,,
87217,EW1,1709221964,,,
87218,SN10,1709221964,,,
87219,SE13,1709221964,,,
87220,SE11,1709221964,,,
87221,EW1,1709221964,,,
87222,EW1,1709221964,,,
87223,ES01,1709221964,,,
87224,EW13,1709221964,,,
87225,EW12,1709221964,,,
87226,EW1,1709221964,,,
87227,EW10,1709221964,,,
87228,EN12,1709221964,,,
87229,EW1,1709221964,,,
87230,EN10,1709221964,,,
87231,SW02,1709221964,,,
87232,SW01,1709221964,,,
87233,EW1,1709221964,,,
87234,EW1,1709221964,,,
87235,SN13,1709221964,,,
87236,EW1,1709221964,,,
87237,SE13,1709221964,,,
87238,EW1,1709221965,,,
87239,EW1,1709221965,,,
87240,EW1,1709221965,,,
87241,ES02,1709221965,,,
87242,ES00,1709221965,,,
87243,EW1,1709221965,,,
87244,EW1,1709221965,,,
87245,EN13,1709221965,,,
87246,EN11,1709221965,,,
87247,EW1,1709221965,,,
87248,SW03,1709221965,,,
87249,SW02,1709221965,,,
87250,SW01,1709221965,,,
87251,SW00,1709221965,,,
87252,SN13,1709221965,,,
87253,SN12,1709221965,,,
87254,SN11,1709221965,,,
87255,SN10,1709221965,,,
87256,SE11,1709221965,,,
87257,EW1,1709221965,,,
87258,ES02,1709221965,,,
87259,ES01,1709221965,,,
87260,EW1,1709221965,,,
87261,EW13,1709221965,,,
87262,EW12,1709221965,,,
87263,EW10,1709221965,,,
87264,EN13,1709221965,,,
87265,EW1,1709221965,,,
87266,EW1,1709221965,,,
87267,SW01,1709221965,,,
87268,SW00,1709221965,,,
87269,EW1,1709221965,,,
87270,SN11,1709221965,,,
87271,EW1,1709221965,,,
87272,SE12,1709221965,,,
87273,EW1,1709221965,,,
87274,SE10,1709221965,,,
87275,EW1,1709221965,,,
87276,ES01,1709221965,,,
87277,EW1,1709221965,,,
87278,EW12,1709221965,,,
87279,EW11,1709221965,,,
87280,EW10,1709221965,,,
87281,EW1,1709221965,,,
87282,EN11,1709221965,,,
87283,EN10,1709221965,,,
87284,SW01,1709221965,,,
87285,EW1,1709221965,,,
87286,EW1,1709221965,,,
87287,SN11,1709221965,,,
87288,SE13,1709221965,,,
87289,SE12,1709221965,,,
87290,EW1,1709221965,,,
87291,ES03,1709221965,,,
87292,ES02,1709221965,,,
87293,ES00,1709221965,,,
87294,EW1,1709221965,,,
87295,EW12,1709221965,,,
87296,EW11,1709221965,,,
87297,EW1,1709221965,,,
87298,EN12,1709221965,,,
87299,EN10,1709221965,,,
87300,SW03,1709221965,,,
87301,EW1,1709221965,,,
87302,SW01,1709221965,,,
87303,SW00,1709221965,,,
87304,EW1,1709221965,,,
87305,EW1,1709221965,,,
87306,EW1,1709221965,,,
87307,SE13,1709221965,,,
87308,SE11,1709221965,,,
87309,EW1,1709221965,,,
87310,ES02,1709221965,,,
87311,ES01,1709221965,,,
87312,EW1,1709221965,,,
87313,EW13,1709221965,,,
87314,EW1,1709221965,,,
87315,EW1,1709221965,,,
87316,EN12,1709221965,,,
87317,EW1,1709221965,,,
87318,EN10,1709221965,,,
87319,SW03,1709221965,,,
87320,SW02,1709221965,,,
87321,SW00,1709221965,,,
87322,SN13,1709221965,,,
87323,SN12,1709221965,,,
87324,SN10,1709221965,,,
87325,SE12,1709221965,,,
87326,SE11,1709221965,,,
87327,ES02,1709221965,,,
87328,EW1,1709221966,,,
87329,EW1,1709221966,,,
87330,EW1,1709221966,,,
87331,EW12,1709221966,,,
87332,EW11,1709221966,,,
87333,EW1,1709221966,,,
87334,EW1,1709221966,,,
87335,EN10,1709221966,,,
87336,EW1,1709221966,,,
87337,SW02,1709221966,,,
87338,SN13,1709221966,,,
87339,SN12,1709221966,,,
87340,SN11,1709221966,,,
87341,EW1,1709221966,,,
87342,EW1,1709221966,,,
87343,SE11,1709221966,,,
87344,SE10,1709221966,,,
87345,EW1,1709221966,,,
87346,ES01,1709221966,,,
87347,EW13,1709221966,,,
87348,EW1,1709221966,,,
87349,EW1,1709221966,,,
87350,EN13,1709221966,,,
87351,EN12,1709221966,,,
87352,EW1,1709221966,,,
87353,SW03,1709221966,,,
87354,EW1,1709221966,,,
87355,SW01,1709221966,,,
87356,SN13,1709221966,,,
87357,SN12,1709221966,,,
87358,SN11,1709221966,,,
87359,SN10,1709221966,,,
87360,EW1,1709221966,,,
87361,SE11,1709221966,,,
87362,EW1,1709221966,,,
87363,ES02,1709221966,,,
87364,ES01,1709221966,,,
87365,ES00,1709221966,,,
87366,EW13,1709221966,,,
87367,EW11,1709221966,,,
87368,EW10,1709221966,,,
87369,EN12,1709221966,,,
87370,EN11,1709221966,,,
87371,EN10,1709221966,,,
87372,SW03,1709221966,,,
87373,EW1,1709221966,,,
87374,EW1,1709221966,,,
87375,SN13,1709221966,,,
87376,EW1,1709221966,,,
87377,SN11,1709221966,,,
87378,SN10,1709221966,,,
87379,EW1,1709221966,,,
87380,EW1,1709221966,,,
87381,EW1,1709221966,,,
87382,EW1,1709221966,,,
87383,ES01,1709221966,,,
87384,ES00,1709221966,,,
87385,EW13,1709221966,,,
87386,EW1,1709221966,,,
87387,EN13,1709221966,,,
87388,EW1,1709221966,,,
87389,EW1,1709221966,,,
87390,SW03,1709221966,,,
87391,SW02,1709221966,,,
87392,SW00,1709221966,,,
87393,SN12,1709221966,,,
87394,SN11,1709221966,,,
87395,SN10,1709221966,,,
87396,EW1,1709221966,,,
87397,SE10,1709221966,,,
87398,ES03,1709221966,,,
87399,ES01,1709221966,,,
87400,ES00,1709221966,,,
87401,EW13,1709221966,,,
87402,EW11,1709221966,,,
87403,EW10,1709221966,,,
87404,EN13,1709221966,,,
87405,EW1,1709221966,,,
87406,EW1,1709221966,,,
87407,EW1,1709221966,,,
87408,SW01,1709221966,,,
87409,SN13,1709221966,,,
87410,SN11,1709221966,,,
87411,SN10,1709221966,,,
87412,EW1,1709221966,,,
87413,EW1,1709221966,,,
87414,SE10,1709221966,,,
87415,ES03,1709221966,,,
87416,ES02,1709221966,,,
87417,ES01,1709221966,,,
87418,EW13,1709221966,,,
87419,EW12,1709221966,,,
87420,EW11,1709221966,,,
87421,EW1,1709221966,,,
87422,EW1,1709221967,,,
87423,EN12,1709221967,,,
87424,EN10,1709221967,,,
87425,EW1,1709221967,,,
87426,SW03,1709221967,,,
87427,SW02,1709221967,,,
87428,SW00,1709221967,,,
87429,SN13,1709221967,,,
87430,SN12,1709221967,,,
87431,SN11,1709221967,,,
87432,SN10,1709221967,,,
87433,SE13,1709221967,,,
87434,EW1,1709221967,,,
87435,ES03,1709221967,,,
87436,EW1,1709221967,,,
87437,EW1,1709221967,,,
87438,EW13,1709221967,,,
87439,EW12,1709221967,,,
87440,EW11,1709221967,,,
87441,EW10,1709221967,,,
87442,EW1,1709221967,,,
87443,EW1,1709221967,,,
87444,EN10,1709221967,,,
87445,EW1,1709221967,,,
87446,SW02,1709221967,,,
87447,SW00,1709221967,,,
87448,EW1,1709221967,,,
87449,SN11,1709221967,,,
87450,SN10,1709221967,,,
87451,EW1,1709221967,,,
87452,SE11,1709221967,,,
87453,ES03,1709221967,,,
87454,EW1,1709221967,,,
87455,ES01,1709221967,,,
87456,ES00,1709221967,,,
87457,EW1,1709221967,,,
87458,EW12,1709221967,,,
87459,EW11,1709221967,,,
87460,EN13,1709221967,,,
87461,EW1,1709221967,,,
87462,EN12,1709221967,,,
87463,EW1,1709221967,,,
87464,SW03,1709221967,,,
87465,SW02,1709221967,,,
87466,SW00,1709221967,,,
87467,EW1,1709221967,,,
87468,EW1,1709221967,,,
87469,SN10,1709221967,,,
87470,EW1,1709221967,,,
87471,SE11,1709221967,,,
87472,SE10,1709221967,,,
87473,EW1,1709221967,,,
87474,EW1,1709221967,,,
87475,EW13,1709221967,,,
87476,EW12,1709221967,,,
87477,EW11,1709221967,,,
87478,EW10,1709221967,,,
87479,EW1,1709221967,,,
87480,EW1,1709221967,,,
87481,EW1,1709221967,,,
87482,EW1,1709221967,,,
87483,EW1,1709221967,,,
87484,EW1,1709221967,,,
87485,EW1,1709221967,,,
87486,SN12,1709221967,,,
87487,SN10,1709221967,,,
87488,EW1,1709221967,,,
87489,SE13,1709221967,,,
87490,SE12,1709221967,,,
87491,SE10,1709221967,,,
87492,ES02,1709221967,,,
87493,EW1,1709221967,,,
87494,EW13,1709221967,,,
87495,EW1,1709221967,,,
87496,EW1,1709221967,,,
87497,EW1,1709221967,,,
87498,EN12,1709221967,,,
87499,EN11,1709221967,,,
87500,SW03,1709221967,,,
87501,EW1,1709221967,,,
87502,EW1,1709221967,,,
87503,SN12,1709221967,,,
87504,EW1,1709221967,,,
87505,EW1,1709221967,,,
87506,EW1,1709221967,,,
87507,SE12,1709221967,,,
87508,SE10,1709221967,,,
87509,ES03,1709221967,,,
87510,ES02,1709221967,,,
87511,ES01,1709221967,,,
87512,ES00,1709221968,,,
87513,EW13,1709221968,,,
87514,EW12,1709221968,,,
87515,EW1,1709221968,,,
87516,EW1,1709221968,,,
87517,EW1,1709221968,,,
87518,EN10,1709221968,,,
87519,SW02,1709221968,,,
87520,SW01,1709221968,,,
87521,SW00,1709221968,,,
87522,EW1,1709221968,,,
87523,EW1,1709221968,,,
87524,EW1,1709221968,,,
87525,SE12,1709221968,,,
87526,ES03,1709221968,,,
87527,EW1,1709221968,,,
87528,ES01,1709221968,,,
87529,ES00,1709221968,,,
87530,EW1,1709221968,,,
87531,EW1,1709221968,,,
87532,EW10,1709221968,,,
87533,EN13,1709221968,,,
87534,EW1,1709221968,,,
87535,EW1,1709221968,,,
87536,EW1,1709221968,,,
87537,SW01,1709221968,,,
87538,SW00,1709221968,,,
87539,SN13,1709221968,,,
87540,SN12,1709221968,,,
87541,SN11,1709221968,,,
87542,SE13,1709221968,,,
87543,SE12,1709221968,,,
87544,EW1,1709221968,,,
87545,EW1,1709221968,,,
87546,EW1,1709221968,,,
87547,ES02,1709221968,,,
87548,EW1,1709221968,,,
87549,EW13,1709221968,,,
87550,EW11,1709221968,,,
87551,EW10,1709221968,,,
87552,EN13,1709221968,,,
87553,EW1,1709221968,,,
87554,EW1,1709221968,,,
87555,SW03,1709221968,,,
87556,EW1,1709221968,,,
87557,EW1,1709221968,,,
87558,EW1,1709221968,,,
87559,SN12,1709221968,,,
87560,SN10,1709221968,,,
87561,SE13,1709221968,,,
87562,SE12,1709221968,,,
87563,SE10,1709221968,,,
87564,ES02,1709221968,,,
87565,EW1,1709221968,,,
87566,EW1,1709221968,,,
87567,EW1,1709221968,,,
87568,EW1,1709221968,,,
87569,EW10,1709221968,,,
87570,EN12,1709221968,,,
87571,EN10,1709221968,,,
87572,SW03,1709221968,,,
87573,EW1,1709221968,,,
87574,SW00,1709221968,,,
87575,SN13,1709221968,,,
87576,SN12,1709221968,,,
87577,SN11,1709221968,,,
87578,EW1,1709221968,,,
87579,EW1,1709221968,,,
87580,SE11,1709221968,,,
87581,EW1,1709221968,,,
87582,EW1,1709221968,,,
87583,EW1,1709221968,,,
87584,EW1,1709221968,,,
87585,EW1,1709221968,,,
87586,EW11,1709221968,,,
87587,EW10,1709221968,,,
87588,EN13,1709221968,,,
87589,EW1,1709221968,,,
87590,EN11,1709221968,,,
