,vehicleid,transtime
0,SW03,1709221294.1987162
1,SW02,1709221294.2004514
2,SW01,1709221294.203046
3,SW00,1709221294.205389
4,SN13,1709221294.2123644
5,SN12,1709221294.214448
6,SN11,1709221294.2167768
7,SN10,1709221294.218732
8,SE13,1709221294.2207704
9,SE12,1709221294.2242467
10,SE11,1709221294.2279046
11,SE10,1709221294.2306986
12,ES03,1709221294.233199
13,ES02,1709221294.2354503
14,ES01,1709221294.2376344
15,ES00,1709221294.2426033
16,EW13,1709221294.246743
17,EW12,1709221294.2492955
18,EW11,1709221294.2529314
19,EW10,1709221294.2550464
20,EN13,1709221294.2605171
21,EN12,1709221294.2631478
22,EN11,1709221294.2656002
23,EN10,1709221294.268099
24,SW03,1709221294.2724128
25,SW02,1709221294.2753453
26,SW01,1709221294.277649
27,SW00,1709221294.2806816
28,SN13,1709221294.283966
29,SN12,1709221294.2859974
30,SN11,1709221294.2885308
31,SN10,1709221294.2907684
32,SE13,1709221294.2928348
33,SE12,1709221294.2952092
34,SE11,1709221294.2975156
35,SE10,1709221294.2999341
36,ES03,1709221294.3022428
37,ES02,1709221294.3043065
38,ES01,1709221294.306444
39,ES00,1709221294.3086324
40,EW13,1709221294.310846
41,EW12,1709221294.3130503
42,EW11,1709221294.3147957
43,EW10,1709221294.3169415
44,EN13,1709221294.319416
45,EN12,1709221294.3220024
46,EN11,1709221294.324455
47,EN10,1709221294.3272378
48,SW03,1709221294.3326921
49,SW02,1709221294.3356407
50,SW01,1709221294.3380723
51,SW00,1709221294.3419504
52,SN13,1709221294.344571
53,SN12,1709221294.3470569
54,SN11,1709221294.349445
55,SN10,1709221294.3520956
56,SE13,1709221294.355305
57,SE12,1709221294.3590357
58,SE11,1709221294.3616023
59,SE10,1709221294.364098
60,ES03,1709221294.3710213
61,ES02,1709221294.3759856
62,ES01,1709221294.3797667
63,ES00,1709221294.3826492
64,EW13,1709221294.384991
65,EW12,1709221294.3874435
66,EW11,1709221294.3907046
67,EW10,1709221294.3932447
68,EN13,1709221294.3974686
69,EN12,1709221294.3998392
70,EN11,1709221294.4024768
71,EN10,1709221294.4057653
72,SW03,1709221294.415788
73,SW02,1709221294.4198494
74,SW01,1709221294.423187
75,SW00,1709221294.4295917
76,SN13,1709221294.4324615
77,SN12,1709221294.4347334
78,SN11,1709221294.4369936
79,SN10,1709221294.4392607
80,SE13,1709221294.4421968
81,SE12,1709221294.4465506
82,SE11,1709221294.4501092
83,SE10,1709221294.4533436
84,ES03,1709221294.4565191
85,ES02,1709221294.4598813
86,ES01,1709221294.4630744
87,ES00,1709221294.4663832
88,EW13,1709221294.469526
89,EW12,1709221294.476425
90,EW11,1709221294.4801354
91,EW10,1709221294.483679
92,EN13,1709221294.4864967
93,EN12,1709221294.4890773
94,EN11,1709221294.4939017
95,EN10,1709221294.496855
96,SW03,1709221294.5022054
97,SW02,1709221294.5060635
98,SW01,1709221294.5120144
99,SW00,1709221294.5150702
100,SN13,1709221294.5175824
101,SN12,1709221294.5214076
102,SN11,1709221294.527466
103,SN10,1709221294.530316
104,SE13,1709221294.5331404
105,SE12,1709221294.5361266
106,SE11,1709221294.539004
107,SE10,1709221294.5451953
108,ES03,1709221294.548606
109,ES02,1709221294.5517406
110,ES01,1709221294.5548186
111,ES00,1709221294.5617924
112,EW13,1709221294.5649686
113,EW12,1709221294.5678124
114,EW11,1709221294.570711
115,EW10,1709221294.573447
116,EN13,1709221294.576643
117,EN12,1709221294.5791655
118,EN11,1709221294.5829172
119,EN10,1709221294.5874393
120,SW03,1709221294.5928283
121,SW02,1709221294.5961232
122,SW01,1709221294.5996795
123,SW00,1709221294.604553
124,SN13,1709221294.608194
125,SN12,1709221294.6114497
126,SN11,1709221294.6142857
127,SN10,1709221294.617925
128,SE13,1709221294.6206384
129,SE12,1709221294.62475
130,SE11,1709221294.627708
131,SE10,1709221294.6308644
132,ES03,1709221294.6343937
133,ES02,1709221294.6371295
134,ES01,1709221294.6394484
135,ES00,1709221294.6426716
136,EW13,1709221294.6445594
137,EW12,1709221294.6467254
138,EW11,1709221294.6489081
139,EW10,1709221294.6507316
140,EN13,1709221294.6598113
141,EN12,1709221294.6628103
142,EN11,1709221294.665741
143,EN10,1709221294.668434
144,SW03,1709221294.6736271
145,SW02,1709221294.6784742
146,SW01,1709221294.6822166
147,SW00,1709221294.6851943
148,SN13,1709221294.6887062
149,SN12,1709221294.6940172
150,SN11,1709221294.6967905
151,SN10,1709221294.6996453
152,SE13,1709221294.7024376
153,SE12,1709221294.7053685
154,SE11,1709221294.7098706
155,SE10,1709221294.7130294
156,ES03,1709221294.715565
157,ES02,1709221294.718048
158,ES01,1709221294.7206447
159,ES00,1709221294.723662
160,EW13,1709221294.726415
161,EW12,1709221294.7290776
162,EW11,1709221294.731702
163,EW10,1709221294.7343478
164,EN13,1709221294.7369304
165,EN12,1709221294.7403638
166,EN11,1709221294.7465236
167,EN10,1709221294.750523
168,SW03,1709221294.7563927
169,SW02,1709221294.7614856
170,SW01,1709221294.7642472
171,SW00,1709221294.7669332
172,SN13,1709221294.7695506
173,SN12,1709221294.7723925
174,SN11,1709221294.7767031
175,SN10,1709221294.7801003
176,SE13,1709221294.7826786
177,SE12,1709221294.785157
178,SE11,1709221294.787873
179,SE10,1709221294.7907124
180,ES03,1709221294.793411
181,ES02,1709221294.7960732
182,ES01,1709221294.7985115
183,ES00,1709221294.8010838
184,EW13,1709221294.8035865
185,EW12,1709221294.8059986
186,EW11,1709221294.8089354
187,EW10,1709221294.8113532
188,EN13,1709221294.8137553
189,EN12,1709221294.8163657
190,EN11,1709221294.819022
191,EN10,1709221294.8220677
192,SW03,1709221294.8292997
193,SW02,1709221294.8325815
194,SW01,1709221294.83828
195,SW00,1709221294.8411117
196,SN13,1709221294.84387
197,SN12,1709221294.8479857
198,SN11,1709221294.851031
199,SN10,1709221294.8538015
200,SE13,1709221294.856336
201,SE12,1709221294.8590024
202,SE11,1709221294.8618724
203,SE10,1709221294.8648252
204,ES03,1709221294.8673017
205,ES02,1709221294.8699405
206,ES01,1709221294.8724384
207,ES00,1709221294.8771734
208,EW13,1709221294.8796968
209,EW12,1709221294.8820925
210,EW11,1709221294.884443
211,EW10,1709221294.8866155
212,EN13,1709221294.8890824
213,EN12,1709221294.8940673
214,EN11,1709221294.89685
215,EN10,1709221294.899355
216,SW03,1709221294.9049354
217,SW02,1709221294.909536
218,SW01,1709221294.9127467
219,SW00,1709221294.915616
220,SN13,1709221294.9180112
221,SN12,1709221294.9199293
222,SN11,1709221294.9219062
223,SN10,1709221294.924969
224,SE13,1709221294.9272664
225,SE12,1709221294.9296067
226,SE11,1709221294.9328837
227,SE10,1709221294.9370556
228,ES03,1709221294.9417322
229,ES02,1709221294.9447484
230,ES01,1709221294.947709
231,ES00,1709221294.9502947
232,EW13,1709221294.952998
233,EW12,1709221294.9556139
234,EW11,1709221294.9585102
235,EW10,1709221294.9610445
236,EN13,1709221294.9642057
237,EN12,1709221294.9670062
238,EN11,1709221294.9697633
239,EN10,1709221294.9725952
240,SW03,1709221294.9775496
241,SW02,1709221294.98047
242,SW01,1709221294.9831378
243,SW00,1709221294.9856143
244,SN13,1709221294.9881735
245,SN12,1709221294.990839
246,SN11,1709221294.9936156
247,SN10,1709221294.9968295
248,SE13,1709221294.999367
249,SE12,1709221295.0020332
250,SE11,1709221295.004465
251,SE10,1709221295.0081046
252,ES03,1709221295.0108473
253,ES02,1709221295.0137258
254,ES01,1709221295.0165157
255,ES00,1709221295.0191445
256,EW13,1709221295.0218325
257,EW12,1709221295.0255134
258,EW11,1709221295.028387
259,EW10,1709221295.0305324
260,EN13,1709221295.0324843
261,EN12,1709221295.0353625
262,EN11,1709221295.0374224
263,EN10,1709221295.0416803
264,SW03,1709221295.0454257
265,SW02,1709221295.0481718
266,SW01,1709221295.0506933
267,SW00,1709221295.0622113
268,SN13,1709221295.0647144
269,SN12,1709221295.0671945
270,SN11,1709221295.0696528
271,SN10,1709221295.0721924
272,SE13,1709221295.0790904
273,SE12,1709221295.0830374
274,SE11,1709221295.0855668
275,SE10,1709221295.088103
276,ES03,1709221295.0919573
277,ES02,1709221295.0946746
278,ES01,1709221295.0971916
279,ES00,1709221295.1004422
280,EW13,1709221295.1030602
281,EW12,1709221295.1052673
282,EW11,1709221295.1100168
283,EW10,1709221295.112399
284,EN13,1709221295.114849
285,EN12,1709221295.1171138
286,EN11,1709221295.119586
287,EN10,1709221295.1216989
288,SW03,1709221295.1251848
289,SW02,1709221295.1274502
290,SW01,1709221295.1296468
291,SW00,1709221295.1315022
292,SN13,1709221295.1337132
293,SN12,1709221295.1364286
294,SN11,1709221295.1387444
295,SN10,1709221295.1414332
