,starttime,endtime,phaseDuration
221,1708612069.2150457,1708612069.2367988,5
222,1708612074.662178,1708612074.681302,5
223,1708612079.6254513,1708612079.6447983,5
224,1708612084.7150004,1708612084.726135,5
225,1708612089.81509,1708612089.8407252,5
226,1708612094.9150398,1708612094.9330635,5
227,1708612100.0150368,1708612100.0274825,5
228,1708612105.1149867,1708612105.1302388,5
229,1708612110.2149491,1708612110.2278626,5
230,1708612115.5566535,1708612115.5716054,5
231,1708612120.8494375,1708612120.8759856,5
232,1708612125.7149477,1708612125.7267804,5
233,1708612130.8154862,1708612130.8415847,5
234,1708612135.9150343,1708612135.9393165,5
235,1708612141.0149517,1708612141.0277264,5
236,1708612146.114975,1708612146.128463,5
237,1708612151.2150588,1708612151.2319658,5
238,1708612156.689851,1708612156.706269,5
239,1708612161.585207,1708612161.6032903,5
240,1708612166.5965526,1708612166.6128237,5
241,1708612171.714984,1708612171.7317362,5
242,1708612176.8150296,1708612176.833437,5
243,1708612181.9151182,1708612181.930499,5
244,1708612187.0149672,1708612187.030648,5
245,1708612192.1149337,1708612192.1280632,5
246,1708612197.2149363,1708612197.2267802,5
247,1708612202.7813756,1708612202.8081458,5
248,1708612207.588314,1708612207.6049511,5
249,1708612212.6575928,1708612212.6751602,5
250,1708612217.7509387,1708612217.7753863,5
251,1708612222.7345839,1708612222.7544057,5
252,1708612227.7149947,1708612227.7300062,5
253,1708612232.6739256,1708612232.6934013,5
254,1708612237.7027602,1708612237.7208993,5
255,1708612242.7465816,1708612242.765075,5
256,1708612247.91502,1708612247.9373221,5
