#x,y,,
-1.203756571,-0.798571961,1,1
-1.196802694,-0.797783589,1,1
-1.189835368,-0.797123896,1,1
-1.182856621,-0.796597825,1,1
-1.175868756,-0.796210292,1,1
-1.16887436,-0.795966176,1,1
-1.161876312,-0.795870309,1,1
-1.154877793,-0.795927463,1,1
-1.147882298,-0.796142339,1,1
-1.140893634,-0.79651955,1,1
-1.133915354,-0.797056912,1,1
-1.126949551,-0.797737817,1,1
-1.119994133,-0.798518423,1,1
-1.113048137,-0.799379296,1,1
-1.106111256,-0.800311115,1,1
-1.099183586,-0.801309388,1,1
-1.092265445,-0.802371931,1,1
-1.085357268,-0.803497655,1,1
-1.078459553,-0.804685992,1,1
-1.071572828,-0.805936618,1,1
-1.064697637,-0.807249324,1,1
-1.057834529,-0.808623952,1,1
-1.05098406,-0.810060367,1,1
-1.044146783,-0.811558441,1,1
-1.037323255,-0.813118047,1,1
-1.030514029,-0.814739057,1,1
-1.023719658,-0.816421338,1,1
-1.016940696,-0.818164753,1,1
-1.010177692,-0.819969162,1,1
-1.003431197,-0.821834417,1,1
-0.996701759,-0.823760367,1,1
-0.989989925,-0.825746858,1,1
-0.983292929,-0.827782906,1,1
-0.976597525,-0.829824272,1,1
-0.969894243,-0.831839648,1,1
-0.96317804,-0.833811563,1,1
-0.956446127,-0.835729185,1,1
-0.949696867,-0.837584859,1,1
-0.942929245,-0.839372434,1,1
-0.936142615,-0.841086461,1,1
-0.929336593,-0.842721815,1,1
-0.922511006,-0.844273511,1,1
-0.915665878,-0.845736616,1,1
-0.908801423,-0.847106211,1,1
-0.901918058,-0.848377375,1,1
-0.895016402,-0.849545175,1,1
-0.888097291,-0.850604671,1,1
-0.881161782,-0.851550917,1,1
-0.87421117,-0.852378962,1,1
-0.867246991,-0.853083861,1,1
-0.860271037,-0.853660682,1,1
-0.853285361,-0.854104508,1,1
-0.846292291,-0.854410457,1,1
-0.839294438,-0.85457368,1,1
-0.832294701,-0.854589381,1,1
-0.825296282,-0.854452826,1,1
-0.81830269,-0.854159354,1,1
-0.811317748,-0.853704394,1,1
-0.804344945,-0.853090168,1,1
-0.797386159,-0.852333306,1,1
-0.790438788,-0.851477627,1,1
-0.783501638,-0.850542552,1,1
-0.776574286,-0.8495374,1,1
-0.76965676,-0.848466664,1,1
-0.762749341,-0.84733253,1,1
-0.755852437,-0.84613609,1,1
-0.748966524,-0.844877917,1,1
-0.742092112,-0.843558337,1,1
-0.735229725,-0.842177563,1,1
-0.7283799,-0.840735755,1,1
-0.721543172,-0.839233053,1,1
-0.714720082,-0.837669586,1,1
-0.707911167,-0.836045485,1,1
-0.701116967,-0.834360879,1,1
-0.694338018,-0.832615905,1,1
-0.687574857,-0.830810699,1,1
-0.680828019,-0.828945406,1,1
-0.674098038,-0.827020173,1,1
-0.667385447,-0.825035152,1,1
-0.66068747,-0.823001323,1,1
-0.653990868,-0.82096293,1,1
-0.647286187,-0.818951285,1,1
-0.640568401,-0.816983868,1,1
-0.633834739,-0.815071514,1,1
-0.627083582,-0.813221885,1,1
-0.620313934,-0.811441138,1,1
-0.613525172,-0.809734725,1,1
-0.606716932,-0.808107776,1,1
-0.599889066,-0.806565283,1,1
-0.593041623,-0.805112181,1,1
-0.586174847,-0.803753394,1,1
-0.579289181,-0.802493848,1,1
-0.572385277,-0.801338475,1,1
-0.565464002,-0.800292221,1,1
-0.558526448,-0.799360033,1,1
-0.551573946,-0.798546862,1,1
-0.544608069,-0.797857652,1,1
-0.537630648,-0.797297337,1,1
-0.530643778,-0.796870827,1,1
-0.523649829,-0.796583004,1,1
-0.516651455,-0.79643871,1,1
-0.509651603,-0.796442732,1,1
-0.50265352,-0.796599797,1,1
-0.495660764,-0.796914554,1,1
-0.488677207,-0.797391561,1,1
-0.481706368,-0.798028581,1,1
-0.474750103,-0.798808977,1,1
-0.467805691,-0.799688934,1,1
-0.460871889,-0.800649034,1,1
-0.453948256,-0.801679954,1,1
-0.447034821,-0.802777202,1,1
-0.44013187,-0.803938587,1,1
-0.43323982,-0.805163011,1,1
-0.426359159,-0.8064499,1,1
-0.419490409,-0.807798921,1,1
-0.41263411,-0.809209856,1,1
-0.405790807,-0.81068254,1,1
-0.398961052,-0.812216829,1,1
-0.392145397,-0.813812585,1,1
-0.385344393,-0.815469675,1,1
-0.378558592,-0.817187962,1,1
-0.371788544,-0.818967304,1,1
-0.365034798,-0.820807556,1,1
-0.358297902,-0.822708569,1,1
-0.351578404,-0.824670189,1,1
-0.344873576,-0.826681424,1,1
-0.338170337,-0.828697982,1,1
-0.331459332,-0.830688521,1,1
-0.324735581,-0.832635548,1,1
-0.317996335,-0.834528223,1,1
-0.311239985,-0.836358882,1,1
-0.304465537,-0.83812137,1,1
-0.297672366,-0.839810238,1,1
-0.290860105,-0.841420357,1,1
-0.2840286,-0.842946742,1,1
-0.277177891,-0.844384461,1,1
-0.270308213,-0.845728595,1,1
-0.263419998,-0.846974223,1,1
-0.256513885,-0.848116418,1,1
-0.249590725,-0.849150242,1,1
-0.242651597,-0.850070751,1,1
-0.235697811,-0.850873,1,1
-0.228730922,-0.851552051,1,1
-0.22175274,-0.852102977,1,1
-0.214765336,-0.852520871,1,1
-0.207771057,-0.852800856,1,1
-0.200772529,-0.852938097,1,1
-0.193772672,-0.852927806,1,1
-0.186774703,-0.852765262,1,1
-0.179782149,-0.852445818,1,1
-0.172798849,-0.851964916,1,1
-0.165828285,-0.851324793,1,1
-0.158872271,-0.850542083,1,1
-0.151928044,-0.849660597,1,1
-0.144994337,-0.848699752,1,1
-0.138070691,-0.847668867,1,1
-0.13115712,-0.846572433,1,1
-0.124253894,-0.845412638,1,1
-0.117361419,-0.844190576,1,1
-0.110480166,-0.842906821,1,1
-0.103610645,-0.841561702,1,1
-0.096753381,-0.840155433,1,1
-0.089908906,-0.838688178,1,1
-0.083077759,-0.837160076,1,1
-0.076260477,-0.835571261,1,1
-0.069457599,-0.833921864,1,1
-0.062669661,-0.832212018,1,1
-0.055897202,-0.830441859,1,1
-0.049140756,-0.828611528,1,1
-0.042400859,-0.82672117,1,1
-0.035678043,-0.824770935,1,1
-0.02897284,-0.822760977,1,1
-0.022282435,-0.820702266,1,1
-0.015593423,-0.818638995,1,1
-0.008896235,-0.816602443,1,1
-0.002185779,-0.81461007,1,1
0.004540757,-0.812672701,1,1
0.011285019,-0.810797991,1,1
