,vehicleid,delaytime,,
618,SN1619,6.275600195,,
619,SN1634,6.281079292,,
620,NW1640,5.985055923,,
621,SN1642,6.275618076,,
622,SE1645,6.446650982,,
623,EN1625,28.80787873,,
624,EW1617,36.92184377,,
625,WE1618,38.10993195,,
626,WS1621,34.49361205,,
627,EN1627,27.60458064,,
628,EW1622,33.61928725,,
629,WE1624,32.97802615,,
630,WS1623,33.28246427,,
631,EN1631,24.89296317,,
632,EW1626,29.09707499,,
633,WE1632,23.98944855,,
634,WS1633,23.37963271,,
635,EN1652,6.88783288,,
636,EW1641,14.99184942,,
637,WE1647,10.77546024,,
638,WS1654,7.770622969,,
639,WE1656,6.43880868,,
640,SW0636,21.89778352,,
641,NE0644,18.29830647,,
642,SW0637,21.59003663,,
643,NE0649,15.28785515,,
644,NE0655,13.06085277,,
645,SW0668,6.603282213,,
646,NW1646,38.1198945,,
647,SN1661,29.40891075,,
648,SE1651,37.48969197,,
649,NS1653,35.3898344,,
650,NW1648,37.50522208,,
651,SN1662,29.10914087,,
652,SE1659,31.80131125,,
653,NS1657,33.78134441,,
654,NW1663,27.88402534,,
655,SE1673,20.70060182,,
656,NS1674,19.19255567,,
657,NW1679,15.59171057,,
658,NW1680,15.57773519,,
659,NS1677,16.49440789,,
660,SE1686,8.384466648,,
661,NS1682,5.963240385,,
662,SN1689,6.301549673,,
663,NS1691,5.94962883,,
664,SN1692,6.28931427,,
665,ES0604,96.88465619,,
666,WN0614,88.80980444,,
667,ES0628,75.29633021,,
668,WN0616,88.2469492,,
669,ES0639,63.8990407,,
670,WN0638,65.97667265,,
671,ES0650,56.99058223,,
672,WN0643,63.0074327,,
673,ES0693,6.279606104,,
674,WN0658,6.616102219,,
675,ES0695,6.277987003,,
676,WN0660,6.662554741,,
677,ES0701,6.298849344,,
678,WN0665,6.627736568,,
679,ES0703,6.260812998,,
680,WN0671,6.610766172,,
681,ES0705,6.272872925,,
682,EN1670,46.20164394,,
683,EW1664,49.51070166,,
684,WE1669,48.05785513,,
685,WS1666,50.18344235,,
686,EN1678,39.9137423,,
687,EW1667,49.22329164,,
688,WE1675,45.04731035,,
689,EN1713,6.880486488,,
690,EW1672,46.80176902,,
691,WS1696,21.39161134,,
692,WE1681,42.034554,,
693,EW1684,36.56334329,,
694,WE1687,33.91317654,,
695,EW1688,31.78803182,,
696,WE1690,6.538747072,,
697,EW1694,6.275370836,,
698,WS1721,6.556818247,,
699,EW1702,6.281162977,,
700,WE1698,6.550335646,,
701,WE1704,6.534641504,,
702,EN1722,6.289237738,,
703,WE1716,6.512877226,,
704,WE1730,6.6003263,,
705,EN1733,6.307368517,,
706,WE1739,6.609289885,,
707,ES0706,30.25837207,,
708,WN0676,30.56764793,,
709,ES0725,21.59391809,,
710,WN0683,30.56256866,,
711,ES0732,16.18840694,,
712,WN0715,30.54614615,,
713,ES0735,13.49229264,,
714,WN0727,23.68834639,,
715,WN0738,11.94972563,,
716,WN0746,6.567703962,,
717,WN0759,6.693056345,,
718,SN1708,56.37609076,,
719,SE1724,46.21039557,,
720,NS1709,54.88641262,,
721,NW1707,57.94970989,,
722,SN1712,53.95344019,,
723,NW1710,53.99768281,,
724,SE1747,15.3020916,,
