,vehicleid,delaytime
428,NS1457,12.160113096237183
429,NW1458,13.122052431106567
430,EW1430,41.06385517120361
431,EN1431,41.94245529174805
432,EW1442,37.862628698349
433,WE1427,43.34408164024353
434,EN1443,38.78542113304138
435,WS1428,44.01752519607544
436,EW1454,25.406395435333252
437,WE1439,40.32340383529663
438,EN1455,26.446089267730713
439,WS1440,40.616334199905396
440,EW1466,20.0426504611969
441,WE1451,28.032901287078857
442,WS1452,28.345683813095093
443,EN1467,21.0649676322937
444,EW1478,13.63851284980774
445,WE1463,22.299018383026123
446,WS1464,22.757587432861328
447,EN1479,15.397367715835571
448,WE1475,16.51572299003601
449,WS1476,16.870330810546875
450,SW0375,80.49370574951172
451,NE0372,82.48318243026733
452,SW0387,77.27454614639282
453,NE0384,78.7947256565094
454,SW0399,74.13130974769592
455,NE0396,75.91927671432495
456,SW0411,59.30594563484192
457,NE0408,61.252540588378906
458,SW0423,52.07945990562439
459,NE0420,54.04016470909119
460,SW0435,49.19571495056152
461,NE0432,50.998913526535034
462,WN0438,57.381839752197266
463,ES0441,55.85937762260437
464,WN0450,44.891690254211426
465,ES0453,43.14967918395996
466,WN0462,39.52657699584961
467,ES0465,37.84674692153931
468,WN0474,33.52612638473511
469,ES0477,31.811962842941284
470,WN0486,25.99575924873352
471,ES0489,24.092891454696655
472,WN0498,13.872177362442017
473,ES0501,12.381088018417358
474,ES0513,12.888591289520264
475,WN0510,14.626396417617798
476,WN0522,13.548593521118164
477,ES0525,12.210744380950928
478,SN1472,44.67086577415466
479,NS1469,44.26576256752014
480,SN1484,36.65966081619263
481,SE1473,47.04567217826843
482,NS1481,36.203367471694946
483,SE1485,39.15761613845825
484,NW1470,45.53149962425232
485,SN1496,24.92398166656494
486,NS1493,24.706933736801147
487,NW1482,37.467986822128296
488,SE1497,27.073190927505493
489,SN1508,21.967034578323364
490,NS1505,21.693779945373535
491,NW1494,25.93152952194214
492,SE1509,24.129825115203857
493,SN1520,20.704663515090942
494,NS1517,20.310955286026
495,NW1506,22.99077081680298
496,SE1521,22.983964443206787
497,NW1518,21.599406242370605
498,SN1532,13.846742153167725
499,SE1533,15.45792031288147
500,NS1529,13.491174221038818
501,NW1530,14.748946905136108
502,SE1545,12.25699520111084
503,SN1544,11.773697137832642
504,NS1541,11.87193775177002
505,NW1542,12.892825603485107
506,SW0447,74.23138451576233
507,NE0444,76.46360850334167
508,SW0459,68.8974678516388
509,NE0456,70.69116830825806
510,SW0471,62.54381847381592
511,NE0468,64.5784113407135
512,SW0483,48.76079487800598
513,NE0480,49.10219430923462
514,SW0495,43.581310987472534
515,NE0492,45.472888231277466
516,SW0507,40.766960859298706
517,NE0504,42.76845574378967
518,SW0519,39.48610329627991
519,NE0516,41.53658604621887
520,WN0534,35.13244700431824
521,ES0537,33.50680947303772
522,WN0546,29.124215602874756
523,ES0549,27.632251977920532
524,WN0558,20.770830392837524
525,ES0561,19.2523295879364
526,SN1556,23.47310161590576
527,NS1553,23.251539945602417
528,SN1568,13.7279691696167
529,SE1557,26.121269941329956
530,NS1565,13.296484231948853
531,NW1554,24.55369997024536
532,SE1569,16.31842017173767
533,NW1566,14.669585227966309
534,SW0531,47.79217982292175
535,NE0528,49.79724431037903
536,SW0543,42.34494352340698
537,NE0540,44.25439715385437
538,SW0555,33.995328187942505
539,NE0552,36.00835299491882
540,SW0567,24.08583903312683
541,NE0564,26.3031005859375
542,SW0579,15.145563840866089
543,NE0576,17.04243516921997
544,NE0588,17.164092540740967
545,SW0591,15.95796275138855
546,NE0600,15.365616083145142
547,EW1490,99.24389672279358
548,EN1491,100.44733190536499
549,EW1502,87.61454033851624
550,WE1487,102.01766419410706
551,EN1503,88.57460379600525
552,WS1488,102.90941309928894
553,EW1514,85.046053647995
554,WE1499,90.45224165916443
555,EN1515,86.14199304580688
556,WS1500,90.96032881736755
557,WS1512,88.69856023788452
558,SN1580,38.982216119766235
559,SE1581,41.0753710269928
560,NS1577,38.80437636375427
561,SN1592,35.853949546813965
562,SE1593,37.98023724555969
563,NS1589,35.530609130859375
564,NW1578,39.85694909095764
565,SN1604,28.367863416671753
566,NW1590,36.63788390159607
567,SE1605,30.51464867591858
568,NS1601,28.021912813186646
569,NW1602,29.121712684631348
570,SN1616,16.035983085632324
571,NS1613,15.414196968078613
572,SE1617,19.045497179031372
573,NW1614,17.02202033996582
574,SN1628,14.160757064819336
575,SE1629,16.02121663093567
576,NS1625,14.016052484512329
577,NW1626,15.128702640533447
578,ES0573,79.60919451713562
579,WN0570,81.83193707466125
