,starttime,endtime,phaseDuration
193,1712092796.653376,1712092796.6567018,5.0
194,1712092801.7534773,1712092801.7589827,5.0
195,1712092806.8534522,1712092806.8557515,5.0
196,1712092811.9533617,1712092811.9559538,5.0
197,1712092817.0533788,1712092817.0555458,5.0
198,1712092822.15336,1712092822.1560855,5.0
199,1712092827.2534513,1712092827.2559004,5.0
200,1712092832.353422,1712092832.3573663,5.0
201,1712092837.4534128,1712092837.4559157,5.0
202,1712092842.553483,1712092842.5585997,5.0
203,1712092847.5592575,1712092847.5637,5.0
204,1712092852.7535105,1712092852.7576497,5.0
205,1712092857.853415,1712092857.856095,5.0
206,1712092862.9534426,1712092862.957073,5.0
207,1712092868.0535018,1712092868.0584667,5.0
208,1712092873.1534357,1712092873.1566887,5.0
209,1712092878.2566075,1712092878.2612457,5.0
210,1712092883.3533957,1712092883.356099,5.0
211,1712092888.4534206,1712092888.4561527,5.0
212,1712092893.5533526,1712092893.5555925,5.0
213,1712092898.6534119,1712092898.6569293,5.0
214,1712092903.7534,1712092903.755567,5.0
215,1712092908.8533714,1712092908.8566425,5.0
216,1712092913.9536245,1712092913.9577396,5.0
217,1712092919.0534515,1712092919.0556967,5.0
218,1712092924.153438,1712092924.1565359,5.0
219,1712092929.2534893,1712092929.2569115,5.0
220,1712092934.3533785,1712092934.3560457,5.0
221,1712092939.4533727,1712092939.456032,5.0
222,1712092944.5534844,1712092944.561323,5.0
223,1712092949.6534688,1712092949.6577196,5.0
224,1712092954.753375,1712092954.755958,5.0
225,1712092959.853515,1712092959.8582058,5.0
226,1712092964.9534254,1712092964.956433,5.0
227,1712092970.0533926,1712092970.0562527,5.0
228,1712092975.1534512,1712092975.1571946,5.0
229,1712092980.2533977,1712092980.258173,5.0
230,1712092985.3534226,1712092985.3563912,5.0
231,1712092990.4533606,1712092990.4555466,5.0
232,1712092995.5534053,1712092995.555841,5.0
233,1712093000.6534052,1712093000.656617,5.0
234,1712093005.753481,1712093005.7571435,5.0
235,1712093010.7534537,1712093010.7579932,5.0
236,1712093015.8534338,1712093015.8555746,5.0
237,1712093020.9533615,1712093020.9556787,5.0
238,1712093026.053371,1712093026.0568306,5.0
239,1712093031.153359,1712093031.1561236,5.0
240,1712093036.2533734,1712093036.2555695,5.0
241,1712093041.3535144,1712093041.3566942,5.0
242,1712093046.4533644,1712093046.4557214,5.0
243,1712093051.5534768,1712093051.557854,5.0
244,1712093056.6533484,1712093056.6566384,5.0
245,1712093061.7534392,1712093061.758294,5.0
246,1712093066.8533804,1712093066.8563485,5.0
247,1712093071.9575992,1712093071.9623766,5.0
248,1712093077.0534348,1712093077.0582001,5.0
249,1712093082.1534593,1712093082.156626,5.0
250,1712093087.2533662,1712093087.2554848,5.0
251,1712093092.3534818,1712093092.3566978,5.0
252,1712093097.4534197,1712093097.4558892,5.0
253,1712093102.5533712,1712093102.5562444,5.0
254,1712093107.6533751,1712093107.656759,5.0
255,1712093112.7533584,1712093112.7556474,5.0
256,1712093117.853363,1712093117.8554876,5.0
257,1712093122.9537838,1712093122.9602876,5.0
258,1712093128.0534542,1712093128.0579715,5.0
259,1712093133.1546936,1712093133.1591578,5.0
260,1712093138.2533908,1712093138.2582963,5.0
261,1712093143.3534167,1712093143.3563595,5.0
262,1712093148.4533703,1712093148.4556763,5.0
263,1712093153.5533824,1712093153.5566165,5.0
