,vehicleid,delaytime,,
414,EN1408,30.59257483,,
415,EW1406,34.5049994,,
416,EN1420,12.88903499,,
417,EW1412,29.1014719,,
418,EN1423,9.298271656,,
419,EW1414,21.29722953,,
420,EN1425,8.096420527,,
421,EW1419,16.49544358,,
422,EW1424,6.274500132,,
423,SE1426,11.37501669,,
424,SN1430,6.563348293,,
425,SN1431,6.31617403,,
426,SW0409,44.39424729,,
427,SW0415,34.49110603,,
428,SW0417,33.27277088,,
429,SW0428,17.67082119,,
430,EN1432,15.60655093,,
431,EN1433,14.09404635,,
432,EN1434,12.29789567,,
433,EN1435,12.29455304,,
434,EW1436,6.296365023,,
435,SW0440,6.577198267,,
436,SN1443,6.615939617,,
437,SN1445,6.308826447,,
438,ES0427,65.69413018,,
439,ES0429,65.38690519,,
440,ES0437,44.9883697,,
441,ES0438,44.99248791,,
442,ES0444,32.38996077,,
443,ES0448,6.278212547,,
444,ES0455,6.287521124,,
445,ES0457,6.278171778,,
446,ES0461,6.272170305,,
447,EN1439,47.38530636,,
448,EN1441,41.40919423,,
449,EW1447,30.61798668,,
450,EN1451,21.29776239,,
451,EW1450,23.11026764,,
452,EW1456,13.48676324,,
453,EW1458,11.98870063,,
454,EN1465,6.289720535,,
455,EN1468,6.296655178,,
456,EW1472,6.305898905,,
457,SN1470,11.41237473,,
458,SE1459,24.88552594,,
459,SE1460,24.87206626,,
,,,,
,,21.04747032,,95.04132231
