,vehicleid,delaytime,,
525,NE0533,14.06041431,,
526,SW0521,20.11047888,,
527,SW0535,11.70715189,,
528,SW0541,8.708112001,,
529,NE0548,6.597722769,,
530,EN1515,30.00315475,,
531,EN1517,29.70772338,,
532,EW1500,46.80154085,,
533,WE1501,46.50885201,,
534,WS1508,37.84969497,,
535,EW1507,37.49222517,,
536,EN1549,7.196109772,,
537,WE1503,42.87651944,,
538,WS1513,33.01842546,,
539,EW1512,32.3996706,,
540,WE1529,26.37204909,,
541,EW1540,16.48507714,,
542,WE1532,24.81208801,,
543,EW1545,15.5909667,,
544,WE1547,6.54719615,,
545,ES0554,9.296749592,,
546,WN0527,32.38692093,,
547,WN0546,20.97894406,,
548,WN0561,6.574935436,,
549,ES0559,6.293995142,,
550,WN0571,6.625449181,,
551,WN0574,6.611388683,,
552,WN0576,6.580278635,,
553,SW0553,29.35792494,,
554,NE0552,31.47150183,,
555,NE0566,19.79413199,,
556,SW0560,24.57583189,,
557,SW0564,22.78919506,,
558,NE0568,19.49824119,,
559,SW0565,22.48607945,,
560,NE0570,17.74101949,,
561,SW0579,6.579007626,,
562,NE0582,6.569061041,,
563,SW0585,6.583758116,,
564,NE0590,6.591340303,,
565,SW0596,6.610913754,,
566,EN1562,49.7906425,,
567,EW1580,31.22272587,,
568,WE1578,36.91091037,,
569,WS1572,42.31937385,,
570,EN1581,31.52146482,,
571,EW1595,19.23579645,,
572,WE1586,30.30952811,,
573,WS1575,40.50952101,,
574,EN1592,24.01275182,,
575,WE1591,26.40603256,,
576,WS1593,24.93363667,,
577,WE1604,8.393392563,,
578,WS1597,19.50312233,,
579,WS1603,6.560158968,,
580,EN1606,6.290586948,,
581,EN1608,6.289094448,,
582,EW1614,6.299087048,,
583,EW1618,6.299408197,,
584,WS1619,6.650020123,,
585,SN1542,86.98910904,,
586,SE1544,86.69480896,,
587,NS1551,77.95783043,,
588,NW1543,86.15028334,,
589,SE1550,79.77759552,,
590,NS1556,73.82365036,,
591,NW1555,74.44610739,,
592,SN1563,69.30295324,,
593,NS1557,73.79498959,,
594,SE1567,65.11112046,,
595,NW1558,73.52300477,,
596,SN1612,17.41641188,,
597,NS1573,59.41252542,,
598,SE1569,63.42661142,,
599,NW1588,46.23948812,,
600,NS1577,56.40709352,,
601,SE1589,47.41077805,,
602,NW1598,5.971494675,,
603,NS1583,5.979641914,,
604,NS1584,5.959164858,,
605,SE1616,6.279888391,,
606,NW1599,5.957762241,,
607,NS1600,5.948339701,,
608,SE1624,6.276017666,,
609,NS1601,5.93560338,,
610,SW0609,24.8881216,,
611,NE0613,22.47827649,,
612,SW0620,13.79591775,,
613,SW0621,13.78649378,,
614,NE0631,6.57597661,,
615,ES0602,45.90227532,,
616,WN0587,67.20686078,,
617,ES0605,43.49844122,,
618,WN0594,61.22908211,,
619,ES0607,41.39244461,,
