,vehicleid,delaytime,,
444,WS1459,11.18350625,,
445,NS1468,30.39189601,,
446,NW1457,35.24034572,,
447,SN1482,22.8421998,,
448,SE1472,27.41555381,,
449,NS1470,29.97379613,,
450,NW1488,20.9260118,,
451,SN1487,22.54924703,,
452,SE1476,27.14892817,,
453,NS1479,26.32242393,,
454,NW1497,16.66699719,,
455,SN1503,13.71722913,,
456,SE1483,25.04067779,,
457,NW1498,16.62626982,,
458,NS1502,14.16761088,,
459,SN1507,11.44796538,,
460,SE1490,24.17107272,,
461,NW1501,15.55521798,,
462,WS1460,18.39377379,,
463,EN1469,17.94968939,,
464,EW1456,17.93091941,,
465,WE1458,18.37685537,,
466,WS1464,18.37083364,,
467,EN1471,17.78983283,,
468,EW1481,17.76709557,,
469,WE1463,18.20593977,,
470,WS1465,18.19350576,,
471,EN1493,17.54594922,,
472,EW1486,17.52554083,,
473,WE1475,17.97365189,,
474,WE1477,17.97040105,,
475,WE1478,17.96838617,,
476,WE1484,17.96696353,,
477,WS1473,17.93866515,,
478,WS1480,17.93821645,,
479,WS1485,17.93657207,,
480,WS1494,17.75339222,,
481,WE1505,17.56749177,,
482,WE1506,17.5661521,,
483,WE1508,17.56503057,,
484,WS1499,17.51519561,,
485,WS1500,17.51413727,,
486,EN1512,15.31749439,,
487,EW1489,16.94180751,,
488,WE1511,17.37540674,,
489,EW1510,16.55511951,,
490,WS1513,16.4386363,,
491,WE1517,14.86989117,,
492,WS1516,16.31596184,,
493,WE1525,9.326295376,,
494,WE1527,9.288442373,,
495,WS1519,9.172417402,,
496,EW1532,8.58770442,,
497,WE1539,8.460736513,,
498,WE1541,8.408183813,,
499,EN1540,7.916452408,,
500,EN1542,7.823619366,,
501,WS1546,7.939923763,,
502,EN1545,7.376436234,,
503,WS1551,7.683237553,,
504,WS1558,7.448060274,,
505,WE1567,6.915164948,,
506,EW1569,6.616230965,,
507,EN1571,6.526072502,,
508,WS1578,7.245103836,,
509,EN1579,6.884051323,,
510,EW1591,6.279396057,,
511,WE1594,6.593028784,,
512,EN1597,6.288352728,,
513,WE1605,6.7060287,,
514,EW1603,6.34912324,,
515,SW0394,115.4086175,,
516,NE0424,102.6527569,,
517,NE0425,102.3576055,,
518,SW0401,113.2496367,,
519,NE0429,102.3463342,,
520,SW0406,111.6155462,,
521,NE0440,98.35512328,,
522,SW0411,110.7061,,
523,NE0454,94.25213575,,
524,SW0422,6.962094307,,
525,NE0462,6.973256826,,
526,SW0428,6.967845917,,
527,NE0467,6.954835176,,
528,SW0435,6.973037481,,
529,NE0492,6.952810049,,
530,EW1619,8.117561102,,
531,WE1612,13.09944201,,
532,WS1609,14.28756285,,
533,EN1622,6.93580389,,
534,WS1613,13.0903933,,
535,EW1627,6.742400408,,
536,WS1626,8.010656118,,
537,EW1629,6.640179873,,
538,ES0491,87.39874101,,
539,WN0496,87.26076865,,
540,ES0504,79.88602781,,
541,WN0524,69.85174537,,
542,ES0518,71.24322653,,
543,WN0530,67.86464477,,
544,ES0520,70.9377234,,
545,WN0531,67.76509285,,
546,ES0528,69.42208648,,
547,WN0534,67.4858222,,
548,ES0535,7.226962805,,
549,WN0538,7.583985567,,
550,ES0552,7.224219561,,
551,WN0565,7.586390972,,
552,EW1635,13.87046099,,
553,EN1639,11.4600215,,
554,EN1643,11.50724936,,
555,WS1647,11.26537943,,
556,EW1642,11.83813572,,
557,EN1651,7.720328569,,
558,WS1662,6.930605888,,
559,EN1663,6.546256065,,
560,WE1665,6.9466362,,
561,WS1666,7.016530991,,
562,WE1667,7.038344622,,
563,EW1673,7.079138041,,
564,WE1676,7.879160881,,
565,WS1680,7.588127613,,
566,EN1683,6.525219679,,
567,EW1690,6.843631983,,
568,EN1691,6.862216234,,
569,EW1692,6.850826979,,
570,WS1695,7.096269846,,
571,EW1696,6.750471592,,
572,EN1702,6.727835894,,
573,WE1710,7.143867493,,
574,WE1711,7.135014772,,
575,EN1712,6.940629721,,
576,EN1715,6.960152864,,
577,EW1723,6.851943493,,
578,WS1725,7.210470438,,
579,EN1728,6.658691168,,
580,WS1732,7.017977953,,
581,WE1733,6.983128071,,
582,EW1734,6.756074905,,
583,WS1739,7.047075748,,
584,EN1737,6.678992033,,
585,WS1740,6.98013401,,
586,EW1742,6.59288311,,
587,EN1745,6.571771383,,
588,EW1744,6.562741518,,
589,WE1746,6.785382509,,
590,WE1748,6.748118162,,
591,WE1751,6.660166264,,
592,WS1753,6.924973249,,
593,WE1755,6.958473444,,
594,EW1754,6.685504436,,
595,WE1758,6.990102768,,
596,WS1762,7.052578211,,
597,WE1763,7.03613925,,
598,WE1766,6.941608906,,
599,WE1768,6.890207529,,
600,EN1775,6.311029673,,
601,EN1781,6.493422985,,
602,WS1782,6.796617985,,
603,WE1783,6.885154247,,
604,EW1784,6.76376152,,
605,WS1788,7.071331024,,
606,EN1789,6.677817583,,
607,EW1790,6.639528275,,
608,EN1794,6.552228212,,
609,WE1802,7.245935917,,
610,WS1804,7.275663614,,
611,WS1805,7.300722599,,
612,EN1806,7.014566183,,
613,EN1808,7.050177813,,
614,WE1811,7.389748812,,
615,WS1812,7.37669754,,
616,EW1810,7.050139189,,
617,WS1816,7.248297453,,
618,EN1814,6.889680862,,
619,EN1817,6.816886425,,
620,EW1820,6.626090527,,
621,EN1826,6.795406342,,
622,EN1830,6.870980024,,
623,EW1832,6.91396451,,
624,EN1838,7.020452738,,
625,EW1840,7.021794319,,
626,EW1843,6.972905874,,
627,EN1848,7.189740419,,
628,EW1851,7.236736059,,
629,EW1852,7.255597353,,
630,WE1857,7.613384724,,
631,EW1858,7.243884802,,
632,WS1859,7.65202713,,
633,WE1861,7.69152832,,
634,WE1864,7.522678852,,
635,EN1868,7.139879227,,
636,EW1869,7.168400049,,
637,WS1873,7.477630615,,
638,WE1874,7.45985508,,
639,WS1876,7.459681511,,
640,EN1877,7.13998127,,
641,WS1880,7.429305077,,
642,EN1883,7.267947197,,
643,EW1885,7.246154308,,
644,WS1888,7.561388016,,
645,WE1894,7.633429289,,
646,EW1896,7.065243483,,
647,WE1898,7.405446053,,
648,EW1902,6.895039082,,
649,EN1903,6.888838053,,
650,EN1905,7.444536209,,
651,SN1515,207.1391454,,
652,SE1523,202.1191018,,
653,NS1529,198.5464339,,
654,NW1536,195.5862703,,
655,SN1521,204.7212181,,
656,SE1537,196.8747592,,
657,NS1533,198.158318,,
658,NW1544,191.4902978,,
659,NW1547,191.7401278,,
660,SN1549,191.0052729,,
661,SE1570,180.0510798,,
662,NS1559,186.1621144,,
663,NW1548,191.1448674,,
664,SN1566,183.4608212,,
665,SE1575,177.2712615,,
666,NS1562,184.8024461,,
667,SE1577,177.3094501,,
668,NW1561,173.773623,,
669,SN1573,173.7444675,,
670,WS1915,12.28947759,,
671,EN1924,8.409632206,,
672,WS1920,12.26117563,,
673,WE1932,7.888836145,,
674,ES0564,149.3733692,,
675,WN0593,149.7743165,,
676,ES0581,149.197706,,
677,WN0595,149.9414008,,
678,ES0590,149.4695609,,
679,WN0598,149.869029,,
680,ES0592,149.7417502,,
681,WN0602,149.7877357,,
682,ES0596,149.9370553,,
683,WN0607,149.9433868,,
684,ES0620,8.961100817,,
685,WN0615,150.2259727,,
686,WS1948,9.207335234,,
687,WS1950,8.994383335,,
688,WS1952,8.826214075,,
689,WE1955,8.441946268,,
690,EW1954,8.027156115,,
691,WE1957,8.349959373,,
692,WS1971,8.082619905,,
693,EN1968,7.703985214,,
694,EW1976,7.792860985,,
695,EN1980,7.821289301,,
696,WE1985,7.980038404,,
697,WS1987,7.94695425,,
698,WS1991,7.796263218,,
699,WS1994,7.917680264,,
700,WE1999,8.177918911,,
701,EN11001,7.852870941,,
702,EW11005,8.083122253,,
703,WS11009,8.360975504,,
704,WS11012,8.381706715,,
705,EN11015,7.781055689,,
706,WE11021,8.411373138,,
707,EW11027,8.247879028,,
708,EN11028,8.272613764,,
709,WS11031,8.818279266,,
710,EW11030,8.395418167,,
711,WS11034,8.821816921,,
712,EN11032,8.456769705,,
713,EN11036,8.815730095,,
714,EN11037,8.853638887,,
715,EW11039,8.830797672,,
716,WS11049,9.341664791,,
717,WE11052,9.33031702,,
718,EW11060,8.497293472,,
719,EN11066,8.761791468,,
720,EW11067,8.93483448,,
721,EN11071,9.565828323,,
722,EW11070,9.556108713,,
723,WS11072,10.08643579,,
724,ES0634,80.67934608,,
725,WN0623,81.16815448,,
726,ES0638,80.40341997,,
727,WN0630,81.3976469,,
728,ES0650,80.69386864,,
729,WN0632,81.66950607,,
730,WN0636,81.6679635,,
731,WN0641,81.67360711,,
732,WN0646,81.67168522,,
733,WN0664,81.66978431,,
734,ES0681,80.81595087,,
735,WN0687,81.19657803,,
